"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Okaya Usa","Nc San Diego Branc 9335 Airway Road Suite105San Diego Ca 92154Tel:619-882-2463 Fax:619-","","Phone Numbers: 6198822463 --- Emails: ","United States","3","Los Angeles, Ca","Tokyo","760612","Aluminum Alloy Rectangular Plates Over Thick","3","18404","Okaya Usa","Nc San Diego Branc 9335 Airway Road Suite105San Diego Ca 92154Tel:619-882-2463 Fax:619-"
"Premiummetal Supply Corp","6729 Belvedere Road Bldg 5 Jblanchette@Easternmetal Com West Palm Beach Fl 33413","easternmetal.com","Phone Numbers:  --- Emails: 5 Jblanchette@Easternmetal Com West","United States","3","Port Everglades, Fl","Rio Haina","760421","Aluminum Profiles Slac Aluminum Profiles None, Aluminum Profiles Slac Pkg Aluminum Profiles, Aluminum Profiles Slac Pkgs Aluminum Profiles None","3","30910","Customized Brokers Inc","10205 Nw 108Th Ave Ste 1 Miami Fl 33178 Us, 10205 Nw 108Th Ave Ste 1 Miami Fl 331782507, 10205 Nw 108Th Ave Ste No1 Miami Fl 33178 Miami Fl 33178 Us"
"Primax Wheel Corp","688 Troy Court Jurupa Valley Ca 92509 U S A Tel: +1 800-647-7462 L Ong Beach Ca 92509 Us, 4688 Troy Court Jurupa Valley Ca92509 Tel:1 800 647 7462","","Phone Numbers: +18006477462, 18006477462 --- Emails: ","United States","3","Long Beach, Ca, Los Angeles, Ca","Ningpo, Shanghai","760421","Aluminum Alloy Wheels","3","39598","Primax Wheel Corp","4688 Troy Court Jurupa Valley Ca 92509 U S A Tel: +1 800-647-7462 L Ong Beach Ca Us, 4688 Troy Court Jurupa Valley Ca92509 Tel:1 800 647 7462"
"Procter & Gamble Colombia Ltda","Nit 800 000 946-4 Cra 52 #7-72 Av Guayamedelln-Antioquia Contact: Juan Davmedina Email:Coordinador Fp@Pg Com","pg.com","Phone Numbers:  --- Emails: Coordinador Fp@Pg Com","United States","3","Houston, Tx","Veracruz","330610, 330710, 821210","After Shave Preparation Azors Razor Blades Deodorant Ncm Aerosols Luminum Bottle Inbox Aerosols Isobutane Flammable Ems Marine Pollutant Items Aerosols Aluminum Bottle Inbox Aeroso Isopentane Class Marine Poll Utant Items Aerosol Aluminu Bottle Inbox Aerosol Isopentane Clas Ems Mar Ine Pollutant Items Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Items Aerosol Aluminum Bottle Inbox Aerosol Isobu Tane Class Ems Marine Pollutant Items Ases Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Polluta Items Aer Osols Aluminum Ottle Inbox Erosols Butane Class Ems Marine Ollutant Ems Aerosol Butane Aluminum Bottle Inbo Aerosol Isopentan Class Ems Marine Pollutant Items Aerosols Aluminum Bottle Inbox Aerosol Ethan Class Ems Marine Pollutant Items Ses Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Items Aeroso Aluminum Bott Inbox Aero Sol Limonene Class Marine Poll Utant Items Rosols Aluminum Bottle Inbox Aerosol Butane Cl, Razors Razor Blades After Shave Preparation Body Was Deodorants Toothbrush Ncm Aerosols Aluminum Bottle Inbox Aerosol Isop Entane Class Ems Marine Pollutant Items Aerosols Aluminum Bottle Ith Inbox Aerosol Propane Class Ems Marine Polluta Items Aer Osols Aluminum Ttle Inbox Erosol Propane Class Ems Marine Ollutant Tems Aerosol Butane Aluminum Bottle Aerosol Isopen Tane Class Ems Marine Pollutant Items Aerosols Aluminum Bottle Inbox Aeroso Isopentane Class Marine Poll Utant Erosol Aluminum Bottle Inbox Aerosol Isopentane Class Ems Mari Pollutant Items Oxes Aerosols Uminum Bottle Inbox Aerosols Isobutane Flammable Ems Marine Pollutant Items Aeroso Aluminum Bottle Inbox Aeros Butane Class Ems Marine Polluta Items Lammable Solid Organic Plastic Bottle Inbox Flamma Ble Solid Organic Cyclopentasiloxane Class Iii Ems Mari Pollutant Items Aerosols Aluminum Bottle Inbox Aerosol Butane Class Ems Rine Pollutant Items Aerosols Aluminum Bottle Inbox Aerosol Butane Class Ems Marine Pollutant Items A, Toothpaste Body Wash Deod Orants Razors Razor Blades Fter Shave Preparation Ncm Aerosols Aluminum Bottle Inbox Aerosol Lim Onene Class Ems Marine Pollutant Items Aerosol Aluminum Bottl Inbox Aeros Ethanol Class Ems Marine Polluta Items Rosols Aluminum Ottle Inbox Erosol Butane Class Ems Marine Pol Lutant Boxe Flammable Solid Organic Plastic Bot Tle Inbox Fla Mmable Solid Organic Cyclopentasiloxane Class Iii Ems Marine Pollutant Items Aerosols Aluminum Bottle Aerosol Butane Class Ems Marine Pollutant Items Cas Aerosols Aluminum Bottle Wit Inbox Aerosol Tetramethyl Acetyloctahydron Aphthalenes Class Ems Marine Pollutant Items Aero Sols Aluminum Ttle Inbox Rosol Butane Class Ems Marine Polluta Items Rosols Aluminum Bottle Inbox Aerosol Butane Class Ems Marine Llutant Ite Aerosols Alum Inum Bottle Inbox Aerosol Isopentane Lass Ems Marine Pollutant Items Aerosol Aluminum Bottle Inbo Aerosol Isopentan Class Ems Marine Pollutant Items Aerosol Aluminum Bottle Inbox Aerosol Isobu Tane Class Ems","6","68871","Transborder Sas / Nit, Transborder Sas","800 241 469 -6 Cra 52 # 7-72 Av Guayabal Medelln- Antioquiaphone: 57, 800 241 469 Cra 52 # 7-72 Av Guayabal Medelln Antioquiaphone: 57 2852400 Ext 3 Juan David Medina To Email:, Nit: 800 241 469-6 Cra 52 # 7-72 Av Guayabal Medelln- Antioquiaphone: 57"
"Ram Technologies","4605 116Th St Sw Mukilteo Wa 98 275 United Stateselizabeth Sorian Ot: +1-425 347 9200, 4605 116Th St Sw Mukilteo Wa 98 275 United Statesmolly Gill Cel L 425 879 5768Office 425 347 9200, 4605 116Th St Sw Mukilteo Wa 98275 Swright@Ramtechnologies Com Susie Wright Tel:425-347-9200","ramtechnologies.com","Phone Numbers: 4253479200, +14253479200, 4258795768 --- Emails: 98275 Swright@Ramtechnologies Com Susie","United States","3","Tacoma, Wa, Seattle, Wa","Yantian","844530, 281830","Aluminum Gasket Computercase, Aluminum Gasket Custom Partsfor Textile Machines, Aluminum Gasket Textile Machines","3","2415","Ram Technologies","4605 116Th St Sw Mukilteo Wa 98 275 United Stateselizabeth Sorian Ot: +1-425 347 9200, 4605 116Th St Sw Mukilteo Wa 98 275 United Statesmolly Gill Cel L 425 879 5768Office 425 347 9200, 4605 116Th St Sw Mukilteo Wa 98275 Swright@Ramtechnologies Com Susie Wright Tel:425-347-9200"
"Rdc Controle Ltee","1100 Michele-Bohec Blainville Quebec J7C 5N5 Tel: 450-434-0216 Fax:450-434-0219, 1100 Michele-Bohec Blainville Quebec J7C5N5 Tel: 450-434-0216, 1100 Michele-Bohec Blainville Quebec J7C5N5 Tel: 450-434-0216 Fax:450-434-0219","","Phone Numbers: 4504340216, 4504340219 --- Emails: ","United States","3","Tacoma, Wa, Seattle, Wa","Ningpo","840991","Aluminum Pistons, Aluminum Piston Cylinder Block","3","11820","",""
"Rotora Inc","5350 Irwindale Ave Tel 6268137900 Fax 6268137979 Irwindale Ca91706 Us, 5350 Irwindale Ave Tel 626 813 7900 Fax626 813 7979 Irwindale Ca91706 Us","","Phone Numbers: 6268137900, 6268137979 --- Emails: ","United States","3","Los Angeles, Ca","Kao Hsiung, Taipei","830250, 870324, 871494","Brake Brake Disc Street Pisto Caliper Street Piston Caliper Treet Piston Caliper Billet Aluminum Hat Billet Ironhat Caliper Bracket Rear Brake Bolt Hat Pin, Brake Brake Disc Street Pisto Caliper Street Piston Caliper Treet Piston Caliper Billet Aluminum Hat Caliper Bracket Lron Bolt Round Shers Hat Pin, Brake Disc Street Piston Caliper Street Piston Caliper Street Piston Caliper Billet Aluminum Hat Billetiro Hat Caliper Bracket Shoulder Drive Spring Expanding Locknut","3","3480","",""
"Shang Hai Jiu Yao Trade Co Ltd","9560 Buffalo Ave Suite 100 Rancho Cucamonga Ca 91730 Email:Jiaoluxie@Gmail Com","","Phone Numbers:  --- Emails: Jiaoluxie@Gmail Com","United States","3","Los Angeles, Ca, Long Beach, Ca","Ningpo","630140, 710410, 940490","Aluminum Cookware Aluminum Cookware Stainless Steel Cup Stairs Garden Tool Woodworking Drilling Dowelling Tool Citrus Juicer Hitch Lock, Electric Cords Connectors Polyester Quilt Aluminum Accessories Electric Cords Connectors Mop Mop Bucket Can Crusher Jason Krakenlogistics, Polyester Blanket Polyester Blanket Aluminum Accessories Iron Accessories Patio Cushions Mop Mop Bucket Vicki Krakenlogistics Jason Krakenlogistics","3","38798","Edward Transit Broker Inc","11671 Dayton Dr Rancho Cucamonga Ca 91730 Tel:626-392-8731 Fax:310-965-0205 Email:, 11671 Dayton Dr Rancho Cucamonga Ca 91730 Tel:626-392-8731 Fax:310-965-0205 Email:@@@, 11671 Dayton Dr Rancho Cucamonga Ca 91730 Tel:626-392-8731 Fax:310-965-0205 Email:Vicki Nb@Krakenlogistics Net"
"Signature Systems Group","1201 Lakeside Pkwy Ste 150 Flower Mound Tx 75028 Sherry Jia 972-684 -5732, 350 Central Florida Parkway Orlando Fl 32824 United States Sherry Jia Direct: 972 684 5732","","Phone Numbers: 9726845732 --- Emails: ","United States","3","Miami, Fl, Long Beach, Ca","Ningpo","761290, 847480","Lock Pin Aluminum Acetal Gray, Aluminum Latch Plts Loaded Counted Does Ntain Any Solid Wood Ship Dekalb Molding Mfg West Main Streetbulter United States","3","29134","Signature Systems Group","350 Central Florida Parkway Orlando Fl 32824 United States Sherry Jia Direct: 972 684 5732"
"Spreetail Llc","2021 Transformation Dr Suite 2500 Lincoln Ne 68508 Tel 913-262-4746 Email Llucasalliance Com","","Phone Numbers: 9132624746 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj, Savannah, Ga","Shanghai","902290, 940210","Steel Beach Chairs Aluminum Beach Chairs Delivery Warehouse Ellabell Contract Nne Gemvmi Payable Usa Spreetail Llc, Steel Beach Chairs Aluminum Beach Chairs Delivery Warehouse Nanticoke Contract Nne Gemvmi Also Gemini Shippers Association York, Steel Beach Chairs Aluminum Beach Chairs Steel Chairs Delivery Warehouse Nanticoke Contract Nne Gemvmi Payable Usa Spreetail Llc","3","15777","Alliance Customs Clearance, 2 Alliance Customs Clearance","5700 Broadmoor St 600 Mission Ks 66202 Tel 913-262-4746 Email Llucasalliance Com"
"Taylor Made Products","65 Harrison Street Gloversville N Tel 518-773-9311 Fax 518-725-4910, 65 Harrison Street Gloversville N Phone 518-773-9311 Fax 518-725-4","","Phone Numbers: 5187739311, 5187254910 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Yantian","281830","Aluminum Dock Light","3","2136","",""
"Tri Arrows Aluminum Inc","9960 Corporate Campus Drive Suite 3000 Louisville Ky 40223 The United State Of America Tel +1-502-566-5761","","Phone Numbers: +15025665761 --- Emails: ","United States","3","Seattle, Wa, Oakland, Ca","Pusan, Nagoya Ko","760612","Aluminum Coil Payable Thailand, Aluminum Strip Way Bill Arranged, Aluminum Strip Waybill Arranged","33","505472","Tri Arrows Aluminum Inc","9960 Corporate Campus Drive Suite 3000 Louisville Ky 40223 The United State Of America Tel +1-502-566-5761"
"Vertilux Ltd","7300 Nw 35Th Terr Miami Fl 33122 Tel : 305 593-9494 Ext 2126 Fax : 305 463-7563 Contact Person :, 7300 Nw 35Th Terr Miami Fl 33122 Tel: 305 593-9494 Ext 2126 Fax : 305 463-7563 Contact Person:","","Phone Numbers: 3054637563, 3055939494 --- Emails: ","United States","3","Miami, Fl","Yantian","760421","Aluminum Profiles Bracket Solid Wood, Aluminum Profiles Bracket Solid Wood Cking, Aluminum Profiles Solid Wood","5","55304","Vertilux Ltd","7300 Nw 35Th Terr Miami Fl 33122 Tel : 305 593-9494 Ext 2126 Fax : 305 463-7563 Contact Person :, 7300 Nw 35Th Terr Miami Fl 33122 Tel: 305 593-9494 Ext 2126 Fax : 305 463-7563 Contact Person:"
"Virtual Tech Llc","Contact: Alex Qin 16014 Adelante St Ste C Irwindale Ca 91702 Tel: 818 334-8855","","Phone Numbers: 8183348855 --- Emails: ","United States","3","Los Angeles, Ca","Yantian","760421, 841960, 847160","Aquarium Air Pump Printer Aquarium Air Pump Connector Socket Paper Plane Machine Cable Postcard Aluminum Alloy Bracket Cloth, Printer Printer Air Purifier Aluminum Alloy Bracket Ceramic Handicraft Ornaments, Printer Printer Aluminum Rod","3","38450","Echeers Products Limited, Lomon Technology Limited, Shenzhen Yishang Supply Chain Corp","Add:Ftat/Rm B06 29/F Legend Tower 7Shing Yio Street Kl, Limited Shenzhen-Hong Kong Cross Boarder Cooperation Zone No 1 Liyumen Stress, Unit 3A-5 12/F Kaiser Ctr No18 Centre St Sai Ying Pun Hk"
"Virtue Innovation Inc","3333 S Brea Canyon Rd#119 Diamond Bar Ca 91765 E-Mail:707959738@Qq Com, 3333 S Brea Canyon Rd#119 Diamond Bar Ca 91765 Emall:707959738@Qq Com","qq.com","Phone Numbers:  --- Emails: 707959738@Qq Com","United States","3","Los Angeles, Ca, Long Beach, Ca","Xiamen","281830, 611599, 853990","Aluminum Connection Socks Shoes, Paper Casual Shoes Aluminum Lamp Connection Casual Shoes, Socks Socks Aluminum Bracket Ring Holder","4","47528","Virtue Innovation Inc","3333 S Brea Canyon Rd#119 Diamond Bar Ca 91765 E-Mail:707959738@Qq Com, 3333 S Brea Canyon Rd#119 Diamond Bar Ca 91765 Emall:707959738@Qq Com"
"Westcana Railing&Decking Corp","1319 Derwent Way Delta Bc Canada Zip Code: V3M 5V9 Tel:6047718562 Delta Bc V3M 5V9 Ca, 1319 Derwent Way Delta Bc Canada Zip Code: V3M 5V9 Tel:6047718562 Tel:6047718562, 1319 Derwent Way Delta Bc Canada Zip Code: V3M 5V96047718562","","Phone Numbers: 6047718562, 96047718562 --- Emails: ","United States","3","Seattle, Wa, Tacoma, Wa","Shanghai, Ningpo","281830","Aluminum Post, Aluminum Post Aluminum Brackets","3","7497","Westcana Railing&Decking Corp","1319 Derwent Way Delta Bc Canada 6047718562, 1319 Derwent Way Delta Bc Canada Zip Code: V3M 5V9 Tel:6047718562 Delta Bc V3M 5V9 Ca, 1319 Derwent Way Delta Bc Canada Zip Code: V3M 5V9 Tel:6047718562 Tel:6047718562"
"Wheel Pros","1085 Add 6101 Knott Avenue Buena Park C 562 921-1237, 1086 4025 E I-3 Grand Prairie Tx 75050 Steve Mukai Telp 909 262-0681","","Phone Numbers: 5629211237, 9092620681 --- Emails: ","United States","3","Long Beach, Ca, Los Angeles, Ca","Ningpo, Singapore","870870, 760421","Aluminum Wheel, Aluminum Alloy Wheels","3","36525","",""
"1 Spreetail Llc","2021 Transformation Dr Suite 2500 Lincoln Ne 68508 Tel 913-262-4746 Email Llucasalliance Com, 2021 Transformation Dr Suite 2500 Lincoln Ne 68508 United States Email Llucasalliance Com Phone +1 913-262-4746","","Phone Numbers: 9132624746, +19132624746 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj, Savannah, Ga, Seattle, Wa","Ningpo, Pusan, Shanghai","842860","Rio Deluxe Folding Web Chaise Lounge Chair Lakeside Blue Basic Web Chair Rio Beach Position Classic Lay Flat Beach Chair Pacific Blue Multi Use Utility Cart Rio Beach Position Classic Lay Flat Beach Chair Pacific Blue Lace Aluminum Backpack Chair Stripe Delivery Warehouse Ellabell Nne Payable Usa Spreetail Llc Solid Wood, Rio Deluxe Folding Web Chaise Lounge Chair Lakeside Blue Basic Web Chair Rio Beach Position Classic Lay Flat Beach Chair Pacific Blue Multi Use Utility Cart Rio Beach Position Classic Lay Flat Beach Chair Pacific Blue Lace Aluminum Backpack Chair Stripe Delivery Warehouse Nanticoke Nne Payable Usa Spreetail Llc Solid Wood Xxxx York, Steel Chaise Lounge Aluminum Beach Chair Steel Beach Chair Delivery Warehouse Greenwood Contract Nne Gemvmi","3","16193","2 Alliance Customs Clearance","5700 Broadmoor St 600 Mission Ks 66202 Tel 913-262-4746 Email Llucasalliance Com, 5700 Broadmoor St 600 Mission Ks 66202 Tel 913-262-4746 Email Llucasalliance Com 3 Gemini Shippers Associationxxxx"
"7641087 Canada Inc","Rti Industries 5530 Rue Pare Suite 101 Montreal Quebec H4P 2M1 Tel: 514-485-7225 Fax: 514-481-9696","","Phone Numbers: 5144819696, 5144857225 --- Emails: ","United States","3","Tacoma, Wa, Seattle, Wa","Ningpo, Pusan","760719","Tipping Paper Aluminum Foil Paper, Ttipping Paper Aluminum Foil Paper","6","78033","Ch Robinson, Milgram & Co Ltd","400-645 Wellington St Montreal Qu Ebec Canada H3C 0L1 Tel: 514-288-2161 Fax: 514-288-3110 Email Address:Team1Docs@Milgram Com, 400-645 Wellington St Montreal Qu Ebec Canada H3C 0L1 Tel: 514-288-2161 Fax:514-288-3110 Email: Dorvald Ocs@Chrobinson Com, 400-645 Wellington St Montreal Qu Ebec Canada H3C 0L1 Tel: 514-288-2161 Fax:514-288-3110 Email: Dorvaldocs@Chrobinson Com"
"A Usa N Llc","4971 Rosalie St Dearborn Mi 48126 Tel: 310 819-8855, 4971 Rosalie St Dearborn Mi 48126 +1 310 598-1369 Ext 2 Dearborn Mi Us","","Phone Numbers: 3108198855, +13105981369 --- Emails: ","United States","3","Long Beach, Ca, New York, Ny, New York/Newark Area, Newark, Nj","Xiamen, Shanghai","720429, 841950, 845190","Aluminum Heating Plate Aluminum Base Plate Aluminum Adjusting Aluminum Adjusting Upper Plate Aluminum Base Plate Solid Wood, Aluminum Heating Plate Aluminum Base Plate Aluminum Tube Solid Wood, Fcl Flip Flops Casual Shoes Aluminium Alloy Lamp Trough Stainless Steel Railing Column Trousers Stainless Steelfoot Rail Kit Stainless Steel Railing Column Aluminum Column Aluminum Handrail Plastic Board Solid Wood","5","51798","Cargowill 1325 Remington, Cargowill Llc","Blvd Suite B Bolingbrook Il 60490 Jimmy Chou@Cargowill Com, 1325 Remington Blvd Unit B Bolingbrook Il 60490 C: 626 500-6568 Bolingbrook Il Us"
"A&T Flamimgo","1380 Nw 23 St Miami Fla 33142 33142 Us","","Phone Numbers: 3314233142 --- Emails: ","United States","3","Miami, Fl","Shanghai","760200, 760719","Aluminum Foil, Aluminum Foil Aluminum Foil Roll Dome Lids","7","32152","A&T Flamimgo","1380 Nw 23 St Miami Fla 33142 33142 Us"
"Actavis Laboratories Ut Inc","579 S Chipeta Way Salt Lake City Salt Lake Utah United States 801- 588-6611 Telex: 84108","","Phone Numbers: 8015886611 --- Emails: ","United States","3","Oakland, Ca","Tokyo","283322","Basic Aluminum Sucrose Sulfate","6","60378","Actavis Laboratories Ut Inc","579 S Chipeta Way Salt Lake City Salt Lake Utah United States 801- 588-6611 Telex: 84108"
"Alutech United Inc","1537 Northgate Blvd Sarasota Flori Iavor Dormichev Iavor@Alutech Com Aaron@Alutech Co Tel  941-355-0970, 1537 Northgate Blvd Sarasota Flori Iavor@Alutech Com Aaron@Alutech Co Sarasota Fl 34234 Tel +1 941-355-0970, 6620 19Th Street Iavor Dormichev Iavor@Alutech Com East Sarasota Fl 34243","alutech.com","Phone Numbers: +19413550970, 9413550970 --- Emails: Dormichev Iavor@Alutech Com Aaron, Dormichev Iavor@Alutech Com East, Flori Iavor@Alutech Com Aaron","United States","3","Port Everglades, Fl","Rio Haina","760421, 903130","Aluminum Profile Slac Aluminum Profile, Aluminum Profiles Slac Aluminum Profiles, Aluminum Profiles Slac Aluminum Profiles None","4","44218","Alutech United Inc, Bwi Corp","1537 Northgate Blvd Sarasota Fl 34234, 1537 Northgate Blvd Sarasota Flori Iavor Dormichev Iavor@Alutech Com Aaron@Alutech Co, 501 Mccormick Dr Ste J-K Glen Burnie Md 21061"
"Ampal Inc","2115 Little Gap Road Pa 18071 Palmerton United States Ph 001908 391 5936 Ctc Rhonda, 2115 Little Gap Road Palmerton Pa 18071 United States +1 610 826-7020X262 Tiffani George, 2115 Little Gap Road Palmerton Pa 18071 United States Ph 001908 391 5936 Ctc L Thomas /","","Phone Numbers: 0019083915936, +16108267020 --- Emails: ","United States","3","Norfolk, Va, New York/Newark Area, Newark, Nj","Fos Sur Mer","760310, 760111","Also Aapko Forwarders Richmond Ave Suite Pleasant Ctc Amanda Minue Aluminum Atomized Powder Zsas, Dthc Ncm Aluminum Atomized Powder Usv Also Aapko Forwarders Richmonave Suite Pleasant Ctc Amanda Minue, Dthc Ncm Atomized Aluminum Powder Usv Also Aapko Forwarders Rich Ave Suite Pleasant Ctc Amanda Minue Continued Aapko Forwarders Richmond Ave Cont Dot Pleasant Beach Ellen Baran","5","67909","2/ Aapko Forwarders Inc, Aapko Forwarders Inc","1101 Richmond Ave Suite 203B Pt Pleasant Nj 087422 Tel 1 7322956955 Fax 732 2959025"
"Atlanta Logisticscenter 1088","Buford Ga 30519 David Thornton Ph 404 387-5078 Ph","","Phone Numbers: 4043875078 --- Emails: ","United States","3","Savannah, Ga","Pusan","760421","Aluminum Alloy Wheels","11","128628","",""
"Better Brush Products","2375 Button Gwinnett Drive Suite 300 Doraville Ga 30340 Attn : Stewart Barker Tel : 770-446-2429","","Phone Numbers: 7704462429 --- Emails: ","United States","3","Savannah, Ga","Vung Tau","392690, 960321, 960390","Brushes Aluminum Plate Cin Wood Cambodia Truck From Bavet Vay Rieng Cambodia, Brushes Wet Floor Sign Aluminum Plate Cin Wood Cambodia Truck From Bavet Svay Rieng Cambodia, Brushes Wet Floor Sign Aluminum Plate Cin Wood Mat Erials Cambodia Truck From Bavet Svay Rieng Cambodia","3","20143","A N Deringer Inc","95 Liberty Industrial Pkwy Mcdonough Ga 30253 Attn: Kelly Fishburne Phone# 770-288-3800 Fax#"
"Canimex Inc","285 St Georges Street Drummondville Qc J2C 4H3 Quebec Tel: 819 477-1335 Fax: 819 850-2123","","Phone Numbers: 8194771335, 8198502123 --- Emails: ","United States","3","Charleston, Sc, Long Beach, Ca","Shanghai","830242","Aluminum Lifting Mechanism Spare","5","45012","Fedex Trade Network California","19601 Hamilton Avenue Torrance California United States 90502 ; Tel: 847 690-0941 Fax: 847 690-1538"
"Caribbean Lumber And Hardware Inc","Ave Campo Rico Esq 246 Carolina Pr 00982 Ein: 66-0839152 Mrn: 0624050-0010, Ave Campo Rico Esq 246 Carolina Pr 00982 Ein:66-0839152 Mrn:0624050-0010, Ave Campo Rico Esquina 246 Carolina Puerto Rico 00982 Tel 787-641-8200","","Phone Numbers: 06240500010, 7876418200 --- Emails: ","United States","3","San Juan, Puerto Rico","Panama Canal ?C Caribbean, Rio Haina","491110, 761010","Aluminum Cookware Aluminum Cookware Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way, Aluminum Cookware Aluminum Cookware Solid Wood China Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way, Windows Aluminum Windows Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","3","17345","Caribbean Lumber And Hardware Inc, Sasha Diaz","Ave Campo Rico Esq 246 Carolina Pr 00982 Ein: 66-0839152 Mrn: 0624050-0010, Ave Campo Rico Esq 246 Carolina Pr 00982 Ein:66-0839152 Mrn:0624050-0010, Sales Rep Division All Tools & Praci T 787 620-5960/F: 787 620-5998 M 787 396-0545"
"Cgetc Inc","18400 San Jose Ave City Of Industryca 91748 Usa Attn Tim Hwangtimhwa Ngcgetccom Tel 162636385 91748, 18400 San Jose Ave City Of Industry Ca 91748 Usa Attn: Tim Hwang Tim Hwang@Cgetc Com","cgetc.com","Phone Numbers: 16263638591748 --- Emails: Tim Hwang@Cgetc Com","United States","3","Long Beach, Ca, Los Angeles, Ca","Pusan","760719, 390730","Aluminum Foil Sheets Kitchen, Sheet Kitchen Aluminum Foil Epoxy Resin Pet","3","1932","Cgetc Inc","18400 San Jose Ave City Of Industryca 91748 Usa Attn Tim Hwangtimhwa Ngcgetccom Tel 162636385 91748, 18400 San Jose Ave City Of Industry Ca 91748 Usa Attn: Tim Hwang Tim Hwang@Cgetc Com"
"Condado Window Hurricance Protection","903 R H Todd Ave San Juan Puerto Rico 00908 Tel : 797-723-5469","","Phone Numbers: 7977235469 --- Emails: ","United States","3","San Juan, Puerto Rico","Panama Canal ?C Caribbean","760429","Aluminium Alloy Profiles Aluminium Alloy Profiles Aluminum Alloy Rolling Shutter Slat Days Freetime Demurrage Days Free Detention Destination Port Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","6","63580","Condado Window Hurricance Protection","903 R H Todd Ave San Juan Puerto Rico 00908 Tel : 797-723-5469"
"Condado Window Hurricane Protection","903 R H Todd Ave San Juan Puerto Rico 00908 Ctc: Willie Rosario Tel 7876159777 Tax Id 660576718 Mrn 00392360026, 903 R H Todd Ave San Juan Pr 0090 Justin Vanbever Justin@Condadowindojuliob@Condadowindow Com Tel  787-723-5469","condadowindow.com","Phone Numbers: 00392360026, 7876159777, 7877235469 --- Emails: Condadowindojuliob@Condadowindow Com Tel","United States","3","San Juan, Puerto Rico","Veracruz, Rio Haina","760421","Perfiles Aluminio Aleados Huecos Solidos Tubos Aluminum Profiles Alloy Hollow Solidand Tubes Hst, Alumin Profiles Slac Unds Units Perfiles Aluminio Aluminum Profiles","6","64048","Condado Window Hurricane Protection","903 R H Todd Ave San Juan Puerto Rico 00908 Ctc: Willie Rosario Tel 7876159777 Tax Id 660576718 Mrn 00392360026, 903 Rh Todd Ave San Juan Pr 00908 Us Tel 787-723-5469 Justin Vanbevjustin@Condadowindow Com"
"D&W Inc","941 Oak Street Elkhart In 46514 Tel: 800-255-0829, 941 Oak Street Elkhart In 46514 Tel:800-255-0829, Add: 941 Oak Street Elkhart In 46514 Tel: 800-255-0829","","Phone Numbers: 8002550829 --- Emails: ","United States","3","Seattle, Wa","Shanghai, Pusan","900190","Silver Mirror Aluminum Mirror Wood Ramp, Silver Mirror Aluminum Mirror Ramp","7","93900","Oec Group","Chicago Add: 555 Pierce Rd Suite 210 Itasca Il 60143 Ocnimp Ord@Oecgroup Com Tel: 630-, Chicago 555 Pierce Rd Suite 210 Itasca Il 60143 Ocnimp Ord@Oecgroup Com Tel: 630-625-7900 Email:"
"Djy International Inc","972 Sage Brush Ln Walnut Ca 91789 Tel: 626-991-5162 Fax: 909-580-823, Add:972 Sage Brush Ln Walnut Ca 91789 Attn: Mr Duke Qin Tel: 626-991-5162","","Phone Numbers: 6269915162 --- Emails: ","United States","3","Los Angeles, Ca","Kajang","847981, 761090","Aluminum Coil, Aluminum Prepainted Sheet Aluminum Prepainted Sheet","3","48364","Djy International Inc","972 Sage Brush Ln Walnut Ca 91789 Tel: 626-991-5162 Fax: 909-580-823, Add:972 Sage Brush Ln Walnut Ca 91789 Attn: Mr Duke Qin Tel: 626-991-5162"
"Dollar General Corp","100 Mission Ridge Goodlettsville Tn 37072-2170 615-855-4000 615-855-4422","","Phone Numbers: 370722170615855, 4000615855 --- Emails: ","United States","3","Long Beach, Ca","","760711","Aluminum Foil Seaway Bill Nashville Attn Dam Ilderton Adam Ilderton Expeditors","32","295320","Expeditors International","19119 16Th Ave S Seattle Wa 98188 Gianna Kittelberger 253 872-3860 Also Notify: Expeditors, 19119 16Th Ave S Seattle Wa 98188 Gianna Kittelberger 253 872-3860 Also Notify: Expeditors Intl Of"
