"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Millennium Group","Of P R Inc Road 842 Km 2 5 B O Caimito San Juan Puerto Rico 00927 Ssp 660598710 Atn:Ulpiano Rodrigueztel Y Fax: 787 7319999/787-7318602, Of P R Inc Road 842 Km 2 5 B O Caimito San Juan Puerto Rico 00927 Ssp 660598710 Tel : Y Fax : : 787 7319999 // 787-7318602 /, Of P R Inc Road 842 Km 2 5 B O Caimito San Juan Puerto Rico 00927 Ssp 660598710 Tel Y Fax 787 7319999 //","","Phone Numbers: 7877319999, 7877318602 --- Emails: ","United States","3","San Juan, Puerto Rico","Veracruz","871680","Hand Tools General Example Wood Handles, Hand Tools General Example Wood Handles Hand Tools General Example Hammer, Hand Tools Hand Tools General Example Shovel Hand Tools Hand Tools General Example Wood Handles","7","81350","Ajc Logistics Llc, Evolution Caribbean Logistics Llc, Millennium Group","#220 Global Plaza Bldg 2Nd Floor Suite# 208 Office# B Blay Street Urb Industrial Bechara San Juan P R 00920, 165 Buchanan Office Center Suite 202 Rd 00968 Guaynabo Carr Mexico-Laredo Km 1009 Puerto Rico Email Dtorreseagle-Lo, Of P R Inc Road 842 Km 2 5 B O Caimito San Juan Puerto Rico 00927 Ssp 660598710 Atn:Ulpiano Rodrigueztel Y Fax: 787 7319999/787-7318602"
"Multilog S/A","Rodovia Deputado Antonio Heil 4999 Itaipava Cep 88316-003 Itajai Sc Brazil Tel: 41 32111799","","Phone Numbers: 4132111799 --- Emails: ","United States","3","San Juan, Puerto Rico","Port Bustamante","800120, 480269","Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Cnpj Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable, Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Cnpj Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable, Aluminum Billets Ncm Wood Applicable Cnpj Aluminum Billets Ncm Wood Applicable","25","464453","Multilog S/A","Rodovia Deputado Antonio Heil 4999 Itaipava Cep 88316-003 Itajai Sc Brazil Tel: 41 32111799"
"Rtg Furniture Corp","Carr #2 Bo Candelaria Zip Code 00949 Toa Baja - Porto Rico Phone: 787 995-5959","","Phone Numbers: 7879955959 --- Emails: ","United States","3","San Juan, Puerto Rico","Veracruz","940350","Volumes Ofassembled Wooden Furniture Pine Wood Elow Ncm Comercial Lir Due Solid Wood Has Been Wooden App Licable Delivery Address Rtg Fur Niture Corporation Address Carr Candelaria Zip City Toa Baja Country Porto Rico Phone Hilda Durant Hdurant Roomstogo Ext Reference Type Abt Continuation Contact Rottamoveis, Volumes Ofassembled Wooden Furniture Pine Wood Elow Ncm Comercial Lir Due Solid Wood Materialhas Been Use Wooden Appl Icable Delivery Address Rtg Furn Iture Corporation Address Carr Candelaria City Toa Baja Phone Zip Country Porto Rico Hilda Durant Hdurant Roomstogo Ext Reference Type Abt Continuation Contact Rottamoveis","3","40328","Room To Go Pr","Carr #2 Bo Candelaria Toa Baja Pr 00949 Phone: 787 995 5959"
"Soliver Nv","Groene Herderstraat 18 Roeselare Belgium Zip Code: B-68000 Tax Id: Be-0402754787, Groene Herderstraat 18 Roeselare Belgium Zip Code: B-68000Tax Id: Be-0402754787","","Phone Numbers: 0402754787 --- Emails: ","United States","3","Houston, Tx","Tampico","700521, 700529","Clear Float Glass Clear Float Glass End Cap Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Volume, Green Float Glass Green Float Glass End Caps Wood Cristal Flotado Tintex Cajas Madera End Cap Vidrio Flotado Laminas Polido Las Dos Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Vertipo Float Mexico Volume Green Float Glass, Green Float Glass Green Float Glass Green Float Glass Green Float Glass End Caps Wood Cristal Flotado Tintex Cajas Madera End Cap Vidrio Flotado Laminas Polido Las Dos Faces Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Vertipo Float Mexico Volume","11","158891","Soliver Nv","Groene Herderstraat 18 Roeselare Belgium Zip Code: B-68000 Tax Id: Be-0402754787, Groene Herderstraat 18 Roeselare Belgium Zip Code: B-68000Tax Id: Be-0402754787"
"Usply 5870 Nw 163Rd","Street Miami Lakes Fl 33014 Usa Mr Nick Shethfax: 305 722-6623, Streetmiami Lakes Fl 33014 Usamr Nick Shethfax: 305 722-6623, Streetmiami Lakes Fl 33014 Usamr Nick Shethtel 305 722-6622 Fax: 305 722-6623","","Phone Numbers: 3057226623, 3057226622 --- Emails: ","United States","3","Port Everglades, Fl","Bahias Ballenas","441113, 441114","Said Crates Sheets Guarafiber Mdf Medium Densit Fiberboard Standard Grade Mark Cac Sheets Mdf Std Carb Phase Tsca Tit Levi Compliant Tpc Fsc Mix Credit Scs Coc Ncm Reference Kgsruc Cac Ncm Tota Clean Boardshipped Board Agreementw Ood Species Southernyellow Pine Pinus Ellio Ttii Taeda From Brazil Product Wood Processed Wood, Said Crates Sheets Guarafiber Mdf Medium Densit Fiberboard Standard Grade Mark Cac Sheets Mdf Std Carb Phase Tsca Title Pliant Tpc Fsc Mix Credit Scs Coc Ncm Reference Cac Ncm Cod Clean Boar Dshipped Board Agreementwood Species Southernyello Pine Pinus Elliottii Taeda From Razil Product Wooden Pro Cessed Wood, Said Crates Sheets Ofguarafiber Mdf Medium Density Fiberboard Standard Grade Mark Cac Sheets Mdf Std Carb Phase Tsca Title Compliant Tpc Fsc Mix Credit Scscoc Ncm Reference Cac Kgruc Cac Clean Boardshipped Board Eight Prepaidfreight Agreementwood Species Southern Yellow Pine Pinus Elliott Taeda From Brazil Product Wooden Processed Wood Said Crates Sheets Ofguarafiber Mdf Medium Density Fiberboard Standard Grade Mark Cac Sheets Mdf Std Carb Phase Tsca Title Compliant Tpc Fsc Mix Credit Scscoc Ncm Reference Cac Kgruc Cac Clean Boardshipped Board Eight Prepaidfreight Agreementwood Species Southern Yellow Pine Pinus Elliott Taeda From Brazil Product Wooden Processed Wood","12","159940","Usply 5870 Nw 163Rd","Street Miami Lakes Fl 33014 Usa Mr Nick Shethfax: 305 722-6623, Streetmiami Lakes Fl 33014 Usamr Nick Shethfax: 305 722-6623, Streetmiami Lakes Fl 33014 Usamr Nick Shethtel 305 722-6622 Fax: 305 722-6623"
"Builders First Source Inc","2001 Bryan Street Suite 1600 Dallas Tx 75201 Phone: 214-880-3510","","Phone Numbers: 2148803510 --- Emails: ","United States","2","Houston, Tx","Veracruz","210690","Pine Wood Panelboard Type Osb Riented Strand Board Osb Apa Ing Osb Apa Ing Wooden Processed Voice Lpbxxx Ify Tax Duns","40","521410","Expeditors International","Houston Tx 18255 Humble Parkway Humble Tx 77338-Usa"
"Corporacion Miyasato S A","C Ruc No : 20100083877 Avenida I 1174-La Victoria-Lima 15033 P, C Ruc No : 20100083877 Avenida Iquitos 1174-La Victoria-Lima","","Phone Numbers: 20100083877 --- Emails: ","United States","2","Houston, Tx","Tampico","700529","Clear Float Glass Clear Float Glass Containerswith Clear Float Glass End Cap Madeof Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Volume, Clear Float Glass Clear Float Glass Containerswith Clear Float Glass End Cap Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Deforma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Volume","22","383075","Corporacion Miyasato S A","C Ruc No : 20100083877 Avenida 15033 Peru Tel:+511-619-9500, C Ruc No : 20100083877 Avenida I Tel:+511-619-9500"
"Dongguan Yongzhu Chemistry Co Ltd","No 2-3 Block C No 2 Taiyuan Street Yayuan Industrial Area Nancheng District Dongguan City China T 0769-22403708 F 0769-22403706, Tax Id: 91441900725469287F No 2-3 Block C No 2 Taiyuan Street Yayuan Industrial Area","","Phone Numbers: 076922403706, 076922403708, 914419007254692 --- Emails: ","United States","2","Houston, Tx","Tampico","261400, 320611","Titanium Dioxide That Commodity Name Pure Rutile Titanium Dioxr Board Vessel Cma Cgm Lamartine Port Loading Altamira Mexico Wood Amarked Ippc Shipping Mark Vendor Frame Work Vendor Tax, Titanium Dioxide That Pure Rutile Titanium Dioxide Board Vessel Tolten Port Loading Altamira Mexico Wood Marked Ippc Shipping Mark Board Ocean Vendor Frame Work Tax","2","43830","Dongguan Yongzhu Chemistry Co Ltd","No 2-3 Block C No 2 Taiyuan Street Yayuan Industrial Area Nancheng District Dongguan City China T 0769-22403708 F 0769-22403706, Tax Id: 91441900725469287F No 2-3 Block C No 2 Taiyuan Street Yayuan Industrial Area"
"Europartners Argentina Sa","Cuit 33-71600349-9 Lima 555 Piso 2 Of 202 C1073Aak Caba Buenos Aires, Cuit 33-71600349-9 Lima 555 Piso 6 Of 202 C1073Aak Caba Buenos Aires","","Phone Numbers: 3371600349 --- Emails: ","United States","2","Houston, Tx","Tampico","847439, 940360","Drums Alke Woode Yes Wooden Condit Ions Treated Certified Ais Origen Mexico Pall Ets Bags Alkest Wooden Materi Yes Wooden Conditions Eated Certified Pais Rigen Mexico, Drums Lkest Dangerus Product Consoli Dates Cargo Ncm Woode Yeswooden Condition Treated Certifiedpais Origen Mexico","4","51835","Europartners Argentina Sa","Cuit 33-71600349-9 Lima 555 Piso 2 Of 202 C1073Aak Caba Buenos Aires, Cuit 33-71600349-9 Lima 555 Piso 6 Of 202 C1073Aak Caba Buenos Aires"
"Fareva Desenvolvimento Fabricacao","E Acondicionamento De Produtos Rua Americo Simoes 620 Sao Roque Dachave Itupeva Sao Paulo Bra C P 13295-000 12041854000103, E Acondicionamento De Produtos Rua Americo Simoes 620 Sao Roque Dachave Itupeva Sao Paulo Bra C P 13295-000 12041854000103 Eduardo","","Phone Numbers: 1329500012041854 --- Emails: ","United States","2","Houston, Tx","Veracruz","701010, 900140","Color Limestone Glass Color Limestone Glass Crystalline Cosmetic Decorated Capacity Wooden Processed Wood Ncm, Glass Glass Wood Declaration Treated Certified Ncm","2","7258","Fareva Desenvolvimento Fabricacao","E Acondicionamento De Produtos Rua Americo Simoes 620 Sao Roque Dachave Itupeva Sao Paulo Bra C P 13295-000 12041854000103, E Acondicionamento De Produtos Rua Americo Simoes 620 Sao Roque Dachave Itupeva Sao Paulo Bra C P 13295-000 12041854000103 Eduardo"
"Fox Cargo Do Brasil Ltda","Cnpj: 05 317 708/0001-94 Rua Cuiaba 229 - Mooca Ph:5511-35430200- Sao Paulo Sao","","Phone Numbers: 551135430200 --- Emails: ","United States","2","Houston, Tx","Veracruz","390690, 841370","Mid Range Liquid Flac Mxbr Ncm Wooden Packi Processed Wood, Pump Stg Mxbr Wooden Processed Wood","2","19875","Fox Cargo Do Brasil Ltda","Cnpj: 05 317 708/0001-94 Rua Cuiaba 229 - Mooca Ph:5511-35430200- Sao Paulo Sao"
"Fps Famous Pacific Shipping B V","Van Riemsdijkweg 78 3088 Hd Rotterdam The Netherlands Tel: +31 10 2831 919 /935 Atn : Marco Van Den Nouwland, Van Riemsdijkweg 78 3088 Hd Rotterdam The Netherlands Tel: 31102831919/935 At N: Marco Va","","Phone Numbers: +31102831919, 31102831919 --- Emails: ","United States","2","Houston, Tx, New Orleans, La","Veracruz","701990, 732619","Elring Klinge Mexico Palletss Containin Metallic Gaskets Use Automotive Conten Iendo Juntas Metalicas Para Uso Automotriz Fac Tura Maria Eugenia Serrano Zapata Van Madera Con Cajas Con Teniendo Articulos Personal Menaje Casa Wood Usehold Personal Eff Ects Air Temp Oil Coolers Bbm Cpg Mexicana Pallet Nteniendo Panel Acustico Par Ducto Salida Turbina Air Temp Oil Coolers Cimexlana Pal Let Contenido Tela Lana Peinada Pallet Fabric Wool, General Cargo Roll Paper Vitrica Conteniendo Manga Trezada Fibra Vidrio Recubierta Resinas Braided Fiberglass Sleeve Coated Resins Mexi Aloe Laboratorios Packaes Plastic Drums Diameters Height Each Product Aloe Vera Gel Batch Plastic Frum Diameter Height Each Product Aloe Vera Gel Batch Mexi Aloe Laboratorios Packwages Plastics Drums Each Product Aloe Vera Liposoluble Lot Trade Wood Gears Sicorsa Industrial Ibc Plastic Textile Preparation Brb Sqo Cordaflex High Density Polyethylene Ethylene Copolymer Vinyl Acetate Christina Primke Pairs Mexican Handcraft Shoes Wiegand Assembly Equipment Tools Herramientas Equipo Montaje Carnet Ata Carnet Ata Carnet Ata Lauro Antonio Tonacatl Ojeda Lift Van Triplay Que Contienen Household Bed Toys Kitchen Items Pictures Chair Etc","2","16899","Fps Famous Pacific Shipping B V","Van Riemsdijkweg 78 3088 Hd Rotterdam The Netherlands Tel: +31 10 2831 919 /935 Atn : Marco Van Den Nouwland, Van Riemsdijkweg 78 3088 Hd Rotterdam The Netherlands Tel: 31102831919/935 At N: Marco Va"
"Geodis Gerenciamento De Fretes Do Brasil Ltda","Avenida Francisco Matarazzo 1350 - Sp - Barra Funda Brazil 52 147 923/0001-74 Amanda Barbosa 1150 26 3212, Francisco Matarazzo 1350 Agua Branca 05001100 Sao Paulo Brasil 52147923000174 Barbara Baldovinotti","","Phone Numbers: 1150263212, 52147923000174 --- Emails: ","United States","2","Houston, Tx","Veracruz","841391, 940360","Laser Measure Lufkin Wooden Processed Wood Ncm, Tube Tube Wood Declaration Treated Certified Ncm Ncm","2","852","Brasil Ltda, Geodis Gerenciamento De Fretes Do Brasil Ltda","Avenida Francisco Matarazzo 1350 - Sp - Barra Funda Brazil 52 147 923/0001-74 Amanda Barbosa 1150 26 3212 Amanda Barbosageodis Com, Francisco Matarazzo 1350 Agua Branca 05001100 Sao Paulo Brasil 52147923000174 Barbara Baldovinotti"
"Handel Import Ltda","Rua Gil Stein Ferreira Nro 100-Sala1101 88301-210 - Centro Itajai Sc - Brasil Cnpj 12 365 241/0001-13","","Phone Numbers: 110188301210 --- Emails: ","United States","2","Houston, Tx","Veracruz","390210","Oriented Polypropylene Film Con Rollos Pelicula Biax Orientada Polipropileno Tipo Elr Rollos Calidad Oriented Polypropylene Film Type Elr Rolls Quality Wooden Processed Wood Ncm Oriented Polypropylene Film Con Rollos Pelicula Biax Orientada Polipropileno Tipo Elr Rollos Calidad Oriented Polypropylene Film Type Elr Rolls Quality Wooden Processed Wood Ncm, Polypropylene Oriented Polypropylene Film Type Elr Rolls Quality Wooden Processed Wood","6","61431","Handel Import Ltda","Rua Gil Stein Ferreira Nro 100-Sala1101 88301-210 - Centro Itajai Sc - Brasil Cnpj 12 365 241/0001-13"
"Ineos Styrolution Do Brasil Polimer","Cnpj 12487655000387 Av Itaipava Sala 05 850 Itaipava Cp 88316-300 Itajai Brazil Santa Catarina, Ltda Cnpj 12487655000204 Av Papa Joao Xxiii 2479 Suppl Amz 2Bl A Loteamento Industrial Coral","","Phone Numbers: 12487655000204, 12487655000387 --- Emails: ","United States","2","Houston, Tx","Tampico","390330, 390390","Chemical Product Big Each Luran Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Wood Cargo Securing Handling Treated According Ispm Standard, Inoffensive Chemical Product Sacks Each Terluran Ncm Inoffensive Chemical Product Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Wood Cargo Securing Handling Treated According Ispm Standard","4","44936","Comissaria Pibernat Ltda, Pbl Assessoria De Comerico Exterior Ltda","Cnpj 57108730000209 Rua Alexandre Herculano 197 Cj 19011902 1903 E 1904 Gonzaga C P 11050, Cnpj 92 102 433/0009-23 Rua Manoel Vieira Garcao No 120 88301-425 Itajai Brazil"
"Logwin Air Ocean Brazil Logistica E","Despachos 55 11 5098-0632 Ltda Cnpj 45 541 539/0001-96 Rua Vieira De Moraes 670 Br 04617-0001 Sao Paulo-Sp-Brazil, Despachos Ltda Rua Vieira De Moraes670 Br 04617-0001 Sao Paulo-Sp-Brazil Cnpj 45 541 539/0001-96 55 11 5098-0632","","Phone Numbers: 00019655115098, 551150980632 --- Emails: ","United States","2","Houston, Tx","Veracruz","848310, 870850","Drive Kit Pallet Drive Kit Wood Declaration Treated Certified Ncm, Drive Knit Wood Declaration Treated Certified Ncm","2","1577","Logwin Air Ocean Brazil Logistica E Despachos 55 11 5098 0632 Ltda, Logwin Air Ocean Brazil Logistica E Despachos Ltda","Cnpj 45 541 539/0001-96 Rua Vieira De Moraes 670 Br 04617-0001 Sao Paulo-Sp-Brazil, Rua Vieira De Moraes670 Br 04617-0001 Sao Paulo-Sp-Brazil Cnpj 45 541 539/0001-96 55 11 5098-0632"
"Magnum Companhia De Pneus Sa","Rod Antonio Heil 1001 - Km 01 Galpao 07 Modulo A Itaipava Itajai Cp 88316001 Tax-Id 10783660000654 Ctc Rogrio, Tax-Id 10783660000654 Rod Antonio Heil 1001 - Km 01 Galpao 07 Modulo A Itaipava Itajai Cp 88316001 Ctc Rog Rio","","Phone Numbers: 10783660000654 --- Emails: ","United States","2","Houston, Tx","Veracruz","401120","Tires Bulk Tires Wood, Tires Tires Import License Required Wood Apply Tires Tires Import License Required Wood Apply Tires Tires Import License Required Wood Apply","7","62059","Magnum Companhia De Pneus Sa","Rod Antonio Heil 1001 - Km 01 Galpao 07 Modulo A Itaipava Itajai Cp 88316001 Tax-Id 10783660000654 Ctc Rogrio, Tax-Id 10783660000654 Rod Antonio Heil 1001 - Km 01 Galpao 07 Modulo A Itaipava Itajai Cp 88316001 Ctc Rog Rio"
"New Fashion World Corp","Po Box 51494 Toa Baja Pr 00950 San Juan Puerto Rico Phone 787-795-4900, Po Box 51494 Toa Baja Pr00950 San Juan Puerto Rico Phone 787-795-4099","","Phone Numbers: 7877954099, 7877954900 --- Emails: ","United States","2","San Juan, Puerto Rico","Puerto Manzanillo","950510","Xmas Ornaments Hereby Certifying That There Solid Wood Country China, Xmas Ornaments Polyester Cushion Hereby Certifying That There Solid Wood Country China","2","26468","New Fashion World Corp","Po Box 51494 Toa Baja Pr 00950 San Juan Puerto Rico Phone 787-795-4900, Po Box 51494 Toa Baja Pr00950 San Juan Puerto Rico Phone 787-795-4099"
"Nike India Private Limited","Iec: 0704011573 Ground Floor & First Floor Olympia Building No 66/1 Bagmane Tech Park C V, Iec:0704011573 Ground Floor & Firstfloor Olympia Building No 66/1 Bagmane Tech Park C V Raman Nagar","","Phone Numbers: 0704011573 --- Emails: ","United States","2","Houston, Tx, Mobile, Al","Veracruz","610910","Apparel Line All Ollect Wood Terial Mrsu Summary Mrsu Summar, Apparel Line All Wood Conta Iner Sudu Cont Ainer Summary Sudu Mlmx Summary","2","1006","Dhl Logistics Pvt Ltd","On Behalf Of Nike India Pvt Ltd Temple Steps 1St Floor Block 2 & 3 184-187 Anna Salai Little"
"Overseas Negocios Internacionais Rua Jacob Sens","No 292 Zc 88113 -285 Sao Jose Sc Brazil Ph Y Fax: 0483279 9800, No 292 Zc 88113 -285 Sao Jose Sc Brazil Ph Y Fax:0483279 9800","","Phone Numbers: 04832799800 --- Emails: ","United States","2","San Juan, Puerto Rico","Port Bustamante","730210","Sacks Each Terluran Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Sacks Each Terluran Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Wood Cargo Securing Handling Treated According Ispm Standard Original Destination Maritime Ineos Styrolution Mexicana, Sacks Each Terluran Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Wood Cargo Securing Handling Treated According Ispm Standard Original Destination Maritime Ineos Styrolution Mexicana","6","87920","Mondiana Ind De Plasticos Ltda","Rod Sc 407 Km 1 2800 Alto Biguacu Zc 88164-183 Sc Brazil Ph: 554832799800, Rod Sc 407 Km 1 2800 Alto Biguacu Zc 88164183 Sc Brazil Ph 55483279 9800 Email Rafael Mondiana Com Br"
"Pantos Do Brasil Logistica Ltda","1119 Av Marcos Penteado De Ulhoa Roed Office Tambore 22 Andar Cj 2205 06460-040 Barueri Cnpj 08 889 896/0","","Phone Numbers: 220506460040 --- Emails: ","United States","2","Houston, Tx","Tampico","830241","Plate Reg Carrier Ate Reg Carrier Rail Wdw Reg Rail Wdw Reg Plate Reg Pwr Base Plate Reg Pwr Base Drum Wdw Pwr Shoe Carrier Guide Wdw Pwr Plate Assy Reg Pwr Base Plate Reg Pwr Base Wood Applicable, Plate Reg Carrier Wdw Reg Rail Wdw Reg Plate Reg Pwr Base Plate Reg Pwr Base Drum Pwr Drum Wdw Pwr Pulley Wdw Reg Plate Assy Reg Pwr Base Plate Ssy Reg Pwr Base Pla Reg Carrier Ncm Woode Applicable","2","16828","Pantos Do Brasil Logistica Ltda","1119 Av Marcos Penteado De Ulhoa Roed Office Tambore 22 Andar Cj 2205 06460-040 Barueri Cnpj 08 889 896/0"
"Pedro Maccio Y Cia Sa","Manuel Melendez 4454 Montevideo Uruguay Ruc 210213820013","","Phone Numbers: 210213820013 --- Emails: ","United States","2","Houston, Tx","Tampico","292429, 380893","Cerillo Herbicide Corrosive Liquid Paraquat Dichloride Diuron Dimethyl Bipyrid Inium Dichloride Chlorophenyl Dimethylurea Class Iii Rine Pollutant Ems Segregation Group Wooden Fibreboard Plastic Bottles Into Each Fibreboard Oxes Plastic Bottl Mtq Wood Treated Cer Tified Fumigated, Pallet Cerillo Herbicide Corr Osive Liquid Paraquat Dichloride Diuron Methyl Bipyridinium Dichl Oride Dichloropheny Dimethylurea Class Iii Marine Pollutant Ems Gregati Group Woo Den Fibreboard Plastic Ttles Into Each Fibreboard Plastic Bottles Mtq Wooden Packag Treated Certified Umigated Pallet Cerillo Herbicide Corro Sive Liquid Paraquat Dichloride Diuron Dim Ethyl Bipyridinium Dichlo Ride Dichlorophenyl Dimethylurea Class Iii Marine Pollutant Ems Gregati Group Wood Fibreboard Plastic Bot Tles Into Each Fibreboard Otal Plastic Bottles Ross Mtq Wooden Treated Certified Fum Igated Pallet Cerillo Herbicide Cor Rosive Liquid Paraqua Dichloride Diuron Imethyl Bipyridinium Dich Loride Dichlorophen Dimethylurea Clas Iii Marine Pollutant Segregati Group Ooden Fibreboa Plastic Bottles Into Each Fibreboard Plastic Bottles Wooden Pack Age Treated Certified Fumigated","8","92708","Pedro Maccio Y Cia Sa","Manuel Melendez 4454 Montevideo Uruguay Ruc 210213820013"
"Shyam Sunder Ramesh Kumar Plot","No 514 B Mithi Rohar Gandhidham - 370201 Kutch Gujarat 1 Gst No 24Aampj0809N1Zk Iec No 3309002519 Pan: Aampj0809N, No 514B Mithi Rohar Gandhidham Kutch Gujarat 370201 Gst No 24Aampj0809N1Zk Email Neerajzindal@Gmail Com","","Phone Numbers: 3309002519 --- Emails: Email Neerajzindal@Gmail Com","United States","2","Los Angeles, Ca","Port Bustamante","440110","Teak Wood Round Logs Teak Wood Round Logs Teak Wood Round Logs Teak Wood Round Logs Teak Wood Round Logs Volumen Hoppus Equivale Hubber Teak Wood Round Logs, Teak Wood Round Logs Teak Wood Round Logs Volumen Hoppus Equivale Hubber Teak Wood Round Logs Teak Wood Round Logs Teak Wood Round Logs Teak Wood Round Logs","24","340898","Shyam Sunder Ramesh Kumar Plot","No 514 B Mithi Rohar Gandhidham - 370201 Kutch Gujarat 1 Gst No 24Aampj0809N1Zk Iec No 3309002519 Pan: Aampj0809N, No 514B Mithi Rohar Gandhidham Kutch Gujarat 370201 Gst No 24Aampj0809N1Zk Email Neerajzindal@Gmail Com"
"Siemens Energy Brasil Ltda","Cnpj440 13159006580 R Dona Francisca 8300 8300 Joinville Sc 89219-600 Br","","Phone Numbers: 44013159006580 --- Emails: ","United States","2","Houston, Tx","Tampico, Veracruz","853890, 940350","Wood Breaker Unit Bushing Aaa Ncm Wooden Treated Certified, Wood Stc Terminales Terminals Aaa Aaa Ncm Wooden Treated Certified","2","3556","Fiorde Assessoria Cnpj, Nelson Heusi Logistica E Armazens G Erais Ltda","55 446 835 0001-61 R Frei Caneca 739 Consolacao Sao Paulo 01307-001 Br, Endereco 100 Rua Gil Stein Ferreiraitajai 88301-210 Br"
"Syngenta Agro Sa","Av Libertador 1855 Vicente Lopez Buenos Aires Argent Cuit - 30-64632845-0","","Phone Numbers: 3064632845 --- Emails: ","United States","2","Houston, Tx","Tampico","380893","Cerillo Herbicide Corrosiv Liquid Paraquat Dic Hloride Diuron Dimeth Bipyridinium Dichlorid Dichlorophenyl Dimethylurea Class Iii Marine Pollutant Ems Segr Egation Group Woode Fibreboard Oxes Plastic Bott Les Into Each Fibreboard Plastic Bottles Wooden Packa Treated Certified Fumigated Cerillo Herbicide Corrosi Liquid Paraquat Chloride Diuron Dimet Hyl Bipyridinium Dichlori Dichlorophenyl Dimethylurea Class Iii Marine Pollutant Ems Seg Regation Group Wood Fibreboard Plasti Bott Les Into Each Fibreboard Plastic Bottles Wooden Pack Age Treated Certified Fumigated, Pallet Oderis Herbicide Corrosive Liqu Paraquat Dichlor Ide Trimethylcetylammonium Chloride Diuron Class Iii Marine Pollutant Ems Segregation Group Wood Fibreboard Plasti Bottl Into Each Fibreboard Plastic Bottles Wooden Pac Kage Treated Certified Fumigated","5","47432","Maersk Logistics Services Argenti","Oficina 3Ero A C1059 Abd Buenos Aires Argentina Cuit 30707055959"
"Vitelsa Caribe S A","S Tax Id: 901 307 719 4 Direcci N: Calle 1 No 2 05 Parque Cent Mz Zf A Lt Int 13 Turbaco, S Tax Id: 9013077194 Direccion: Calle 1 No 2 05 Parque Ct Mz Zf A Lt Int 13 Turbaco Boliva","","Phone Numbers: 9013077194 --- Emails: ","United States","2","Houston, Tx, San Juan, Puerto Rico","Tampico","700529","Ases Clear Float Glass End Cap Wood Cri Stal Flotado Claro Cajas Adera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Tro Trabajo Sin Camada Abso Rvente Cor Incolor Tipo Floa Mexico Volume Weig Ases Clear Float Glass End Cap Wood Cri Stal Flotado Claro Cajas Adera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Tro Trabajo Sin Camada Abso Rvente Cor Incolor Tipo Floa Mexico Volume Weig, Persona Contacto Laura Torres Clear Float Glass Clear Float Glass Clear Float Glass Clear Float Glass End Cap Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Volume","10","136529","Agencia De Aduanas Hermann Schwyn Carrera 13B, Lt Global Logistic","Nit: 900-639-834-4 Direccion: Km 1 5 Via Chia-Cajica Costado Occidental Edificio Oxus, No 26-78 Edificio Chambacu Piso 6 Oficina 60Cartagena Colombia"
