"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Brp Queretaro Sa De Cv","4 Avb Ferrocarril 202 Esq Avenida Santa Rosa De Jauregui 76220","","Phone Numbers:  --- Emails: ","Mexico","3","Houston, Tx","Veracruz, Tampico","890399","Hasu Crates Personal Water Craft Sea Doo Stowage Cat Ems Wooden Treated Certified Dangerous Ncm Elivery Msku Crates Personal Water Craft Sea Doo Stowage Cat Ems Wood Treated Certif Ied Dangerous Ncm Trhu Crates Personal Water Craft Sea Doo Stowage Cat Ems Wooden Treated Certified Dangerous Ncm Mrku Ith Crates Personal Water Craft Sea Doo Stowage Cat Ems Wooden Ckage Treated Certified Dangerous Ncm Delivery Tcku Crates Personal Water Craft Sea Stowage Cat Ems Wooden Treated Certified Dangerous Good Ncm Delivery Mrsu Crates Person Water Craft Sea Doo Stow Age Cat Ems Ooden Treated Cer Tified Dangerous Ncm Hasu Crat Personal Water Craft Sea Doo Stowage Cat Ems Wooden Treat Certified Dangerous Ods Ncm Mrku Crates Personal Water Raft Sea Doo Stowage Cat Ems Wooden Pack Age Treated Certified Ngerous Ncm Mrku Crates Person Water Craft Sea Doo Stow Age Cat Ems Ooden Treated Cer Tified Dangerous Ncm Mrsu Crates Personal Water Craft Sea Doo Stowage Cat Wooden Treated Certified Dangero Ncm Hasu C, Tcku Crates Ersonal Water Craft Sea Doo Stowage Cat Ems Wooden Treated Certified Dangerous Ncm Livery Sudu Crates Personal Ater Craft Sea Doo Stowage Cat Ems Woode Treated Certifi Dangerous Ncm Delivery Msku Rates Personal Water Craft Doo Stowage Cat Ems Wooden Eated Certified Dangerous Ncm Delivery Gbu Crates Persona Water Craft Sea Doo Stowa Cat Ems Oden Treated Cert Ified Dangerous Ncm Deliver Gcxu Crates Personal Water Craft Sea Doo Stowage Cat Wooden Treated Certified Danger Ous Ncm Delivery Tcku Crates Rsonal Water Craft Sea Doo Stowage Cat Ems Wooden Treated Certified Dangerous Del Ivery Tcnu Crates Personal Water Raft Sea Doo Stowage Cat Ems Wooden Pack Age Treated Certified Ngerous Ncm Delivery Mrsu Cra Tes Personal Water Craft Sea Doo Stowage Cat Ems Wooden Trea Ted Certified Dangerous Oods Ncm Delivery Tck Crates Sonal Water Craft Sea Doo Towage Cat Ems Wooden Treated Certified Dangerous Deli Very Mrku Crates Personal Water Aft Sea Doo Stowage Cat Ems Wooden Packa Treated Ce, Tllu Crates Person Water Craft Sea Doo Stow Age Cat Ems Ooden Treated Cer Tified Dangerous Ncm Deliver Mrsu Crates Personal Water Craft Sea Doo Stowage Cat Ems Wooden Pac Kage Treated Certified Angerous Ncm Delivery Hasu Crates Personal Water Craft Sea Stowage Cat Ems Wooden Treated Certified Dangerous Good Ncm Delivery Msku Crates Personal Wat Craft Sea Doo Stowage Ems Wooden Treated Certified Dangerous Ncm Delivery Caiu Crat Personal Water Craft Sea Doo Stowage Cat Ems Wooden Treat Certified Dangerous Ods Ncm Delivery Mrku Crates Personal Ater Craft Sea Doo Stowage Cat Ems Woode Treated Certifi Dangerous Ncm Delivery Msku Ates Personal Water Craft Doo Stowage Cat Ems Wooden Tre Ated Certified Dangerous Ncm Delivery Crates Personal Water Craft Sea Doo Stowag Cat Ems Woo Den Treated Certi Fied Dangerous Ncm Delivery Mrku Crates Personal Water Craft Sea Doo Stowage Cat Ems Wooden Reated Certified Dangerou Ncm Delivery Mrku Crates Person Water Craft Sea Doo Stow Age Cat Ems Ooden Treated","45","166728","Brp Brasil Motorsports Ltda","Rua Dona Francisca 8300 Joinville Sc 89219-600 Brazil Cnpj: 22 782 8330001-94"
"Condumex S A De C V","Direccion Poniente 140 No 720 Col Industrial Vallejo Norte 45 Y Norte 59 Azcapotzalco Ciudad De Mexico Mexico Cp 02300, Direccion: Poniente 140 No 720 Col Industrial Vallejo Norte 45 Y Norte 59 Azcapotzalco Ciudad De Mexico Mexico Cp 02300 Rfc Tem780525Gw8","","Phone Numbers:  --- Emails: ","Mexico","3","Houston, Tx","Veracruz","740312, 740811","Copper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Wood Faa Copper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Wood Faa Copper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Wood Faa Cable Faa, Copper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Wood Pei Pei Pei Pei Copper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Wood Pei Pei Pei Pei Copper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Wood Pei Pei Pei Pei Copper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Wood Pei Pei Pei Pei, Copper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Woodcopper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Woodcopper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Woodcopper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Woodcopper Wire Alambron Cobre Ncm Copper Wire Wooden Processed Wood","26","297264","Cablena Do Brasil Ltda","Est Vinhedo Viracopos Km 80 5 Serrinha Itupeva Sao Paulo 13295-000 Brasil 01770422000109"
"Dsv Air & Sea Sa De Cv","1271 Avenida Insurgentes Sur Piso 4 Ciudad De Mexico, Avenida Insurgentes Sur #819 Primerpiso Colonia Ampliacion Napoles Del Benito Juarez Mexico D F","","Phone Numbers:  --- Emails: ","Mexico","3","Houston, Tx","Veracruz","292143, 330499, 940100","Preparaciones Capilares Elleza Prop Shipping Name Corrosive Quid Ammonium Hydroxi Ethanolamine Limited Qua Ntity Class Oup Iii Marine Pollutan Wood Corrugated Fibre Ard Units Each Steel Bottles Allets Units Unit Label Suffix Closed Cup Limited Qua Ntity Ems Carga Imo Allets Units Units Fact Ura Pal Lets Units Units Factura Consolidated Cargo Legacy Ncm, Pro Shipping Name Corrosive Iquid Ammonium Hyd Roxide Ethanolamine Limited Quantity Class Packi Group Iii Marine Llutant Wood Cont Aining Corrugated Fibre Board Nits Each Steel Bott Les Units Units Label Suffix Closed Cup Limited Quantity Ems Numberf Volume Units Pall Ets Units Factura Units Units Factura Tal Units Pallet Units Factura Volume Consolidated Argo Legacy Ncm, Sillas Para Sala Cine Wood Treated Cer Tified Ncm","9","41194","Dsv Uti Air & Sea Agenciamento De, Panalpina Transportes Mundiales S Bouchard, Panalpina Transportes Mundiales Sa Bouchard","547 Suite 3 Buenos Aires 0000 Argentina Cuit:30-65907946-8, Av Eng Luis Carlos Berrini 105 T Conjunto 172 17 Andar Sao Paulo Sp Po Box: Brazil Cnpj 02735565000142"
"Enchapes Decorativos S A","Ruc: 1790175952001 Av Moran Valver Oe01-63 Y Panamericana Sur Km91/2 Trading Inc Quito-Ecuador","","Phone Numbers: 1790175952001 --- Emails: ","Mexico","3","Port Everglades, Fl","Puerto Manzanillo","441231","Plywood Hardwood Plywood Aaa Plywood Hardwood Plywood Aaa Plywood Hardwood Plywood Stc Plywood Surface Coated Each Ply Tropical Hardwood Plywood Species Are Totally Free Bark Apparently Free Live Pests Plywood Consisting Least Outer Ply Following Tropical Woods Species Virola Sebifera Other Inner Ply Species Brosimum Utile Dacryodes Peruviana Schizolobium Parahybum Surface Covered Carb Certified Atcm Compliant Certificate Tpc Carb Epa Tsca Title Certified Cfr Certificate Tpc Epa Bundles Dae, Plywood Hardwood Plywood Aaa Stc Plywood Surface Coated Each Ply Tropical Hardwood Plywood Species Are Totally Free Bark Apparently Free Live Pests Plywood Consisting Least Outer Ply Following Tropical Woods Species Virola Sebifera Other Inner Ply Species Brosimum Utile Dacryodes Peruviana Schizolobium Parahybum Surface Covered Carb Certified Atcm Compliant Certificate Tpc Carb Epa Tsca Title Certified Cfr Certificate Tpc Epa Bundles Dae Plywood Plywood Hardwood Plywood Plywood Hardwood Plywood Aaa Plywood Hardwood Plywood Aaa, Plywood Hardwood Plywood Plywood Hardwood Plywood Plywood Plywood Hardwood Plywood Plywood Hardwood Plywood Plywood Hardwood Plywood Plywood Hardwood Plywood Stc Plywood Surface Coated Each Ply Tropical Hardwood Plywood Species Are Totally Free Bark Apparently Free Live Pests Plywood Consisting Least Outer Ply Tropical Wood Species Gmelina Arborea Jacaranda Copaia Terminalia Superba Cordia Alliodora Surface Covered Carb Certified Atcm Compliant Certificate Tpc Carb Epa Tsca Title Certified Cfr Certificate Tpc Epa Bundles Dae Plywood Hardwood Plywood Plywood Hardwood Plywood Plywood Plywood Hardwood Plywood Plywood Hardwood Plywood","22","252877","Green Forest Products Llc","105N Apopka Avenue Inverness Fl U Tel 352-341-5500 Email: Chay@Green Danielle@Greenforestprod Com;Jessic"
"Europartners Mexico Sa De Cv","649 Avenida Revolucion Monterrey 64820, Av Revolucion 649 15530 Ciudad De Mexico Col Jardin Espanol 64820 Monterrey Nuevo Leon Mexico Silvia Aguilera 01, Avenida Revolucion 649 Colonia Jardin Espanol Monterrey Nuevo Leon Mexico Cp 64820 Eme020824U4A Luis Carlos Torres","","Phone Numbers:  --- Emails: ","Mexico","3","Houston, Tx","Tampico, Veracruz","441600, 847780, 940360","Drums Alke Woode Yes Wooden Condit Ions Treated Certified Ais Origen Mexico Pall Ets Bags Alkest Wooden Materi Yes Wooden Conditions Eated Certified Pais Rigen Mexico, Machinery Working Machinery Working Wood Stone Ceramic Similar Maquinaria Para Trabajar Madera Piedra Cer Mica Similares, Wood Barrels Wood Barrels","3","18364","Europartners Argentina Sa, Linkinpartner Europe Gmbh Waldecker","Cuit 33-71600349-9 Lima 555 Piso 2 Of 202 C1073Aak Caba Buenos Aires, Str 11 Frankfurt-Airport Moerfelden-Walldorf 64546 Germany 02123815644 Marcus Becker +49 040 25413396 11 Fax +49 040"
"Logwin Air Ocean Mexico S A De C V","Av Coyoacan 1622 Torre 3 Of 201 Col Del Valle Ciudad De Mexico Las070725Bm6 Cynthia Mendez 5543211332, Av Coyoacan 1622 Torre 3 Of 201 Col Del Valle Ciudad De Mexico Mexico Las070725Bm6 Cynthia Mendez, Av Coyoacan 1622 Torre 3 Of 201 Col Del Valle Las070725Bm6 Ciudad De Mexico Cynthia Mendez 5543211332","","Phone Numbers: 5543211332 --- Emails: ","Mexico","3","Houston, Tx","Veracruz","870850, 848310","Drive Kit Drive Kit Wood Declaration Treated Certified, Drive Kit Pallet Drive Kit Wood Declaration Treated Certified Ncm, Drive Knit Wood Declaration Treated Certified Ncm","3","1861","Logwin Air Ocean Brazil Logistica E Despachos Ltda, Logwin Air Ocean Brazil Logistica E Despachos 55 11 5098 0632 Ltda","Cnpj 45 541 539/0001-96 Rua Vieira De Moraes 670 Br 04617-0001 Sao Paulo-Sp-Brazil, Rua Vieira De Moraes 670 Br 04617-0001 Sao Paulo-Sp-Brazil 55 11 5098-0632Cnpj 45 541 539/0001-96, Rua Vieira De Moraes670 Br 04617-0001 Sao Paulo-Sp-Brazil Cnpj 45 541 539/0001-96 55 11 5098-0632"
"Nouryon Chemicals Sa De Cv","Col Tecamachalco Av Morelos 49 56500 Los Reyes Mexico Rfc Anc940704Cd3","","Phone Numbers:  --- Emails: ","Mexico","3","Houston, Tx","Veracruz","291632","Dibenzoyl Peroxide Organic Peroxide Type Solid Dibenzoyl Peroxide Concentration Class Assigned Perkadox Wet Ung Fibreboard Plastic Bags Marine Pollutant Yes Dibenzoyl Peroxide Ems Ncm Mex Normex Sadt Organic Peroxide Type Solid Dibenzoyl Peroxide Marine Pollutant Wood Cargo Securing Handling Treated According Ispm Standard, Organic Peroxide Organic Peroxide Type Olid Dibenzoyl Peroxide Concentration Class Assigned Perkadox Dfg Ung Fibreboard Plastic Bags Marine Pollutant Yes Benzoyl Peroxide Ems Ncm Wood Cargo Securing Handling Treated According Ispm Standard Mex Norme Sadt Emergency Temperature Control Temperature Point Closed Ventilation Humidit Organic Peroxide Type Solid Dibenzoyl Peroxide Marine Pollutant, Organic Peroxide Perkadox Dfg Ung Marine Pollutant Yes Dib Enzoyl Peroxide Ems Mex Norme Sadt Organic Peroxide Type Solid Dibenzoyl Peroxide Marine Pollutant Wood Cargo Securing Handling Treated According Ispm Standard","4","22760","Cimed Industria Sa, Cimed Industria Sa Coronel Armando, Nouryon Pulp And Performance Ind Quimica Ltda","Av Coronel Armando 2750 Un Ind I Pouso Alegre Mg-37558-608 Tel 3521022000 Fax 3521022005 Cnpj 02 814 497/0002-98, Rodovia Nouryon 707 Portao Itupeva Sao Paulo Brazilcep 13295-000 Cnpj 43 818 418/00 08-90 Tel 55551145918980, Rubens Storino 2750 Minas Geraispouso Alegre Mgbrazil Cnpj 0281449700 0298Contact Suellen Carvalho Costa E Suellen Costagrupocimed Com Br"
"Plantacionesde Balsa Plantabal S A","Junin 114 Y Malecon Edif Torres Delguayaquil Ec Guayaquil Ec","","Phone Numbers:  --- Emails: ","Mexico","3","Philadelphia, Pa, Norfolk, Va","Puerto Manzanillo","442199","Balsa Wood Kilndried Secada Horno Glued Special Encolada Tota Wei Ght Dae Panels Bft Ncm, Balsa Wood Kilndried Secada Horno Glued Special Encolada Tot Wei Ght Dae Bft Llets Ncm","3","25824","",""
"Abromex Associated Brokers Mexico","271-401 Amsterdam Mexico City 06100","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Veracruz","390690, 841370","Mid Range Liquid Flac Mxbr Ncm Wooden Packi Processed Wood, Pump Stg Mxbr Wooden Processed Wood","2","19875","Fox Cargo Do Brasil Ltda","Cnpj: 05 317 708/0001-94 Rua Cuiaba 229 - Mooca Ph:5511-35430200- Sao Paulo Sao"
"Alfareros Unidos De Tonala S De Rl De Cv","Av De Los Maestros 375 El Zapote Tonala Jalisco Cp 45400 Rfc Aut161130Rs5, Francisco I Madero243-A Col Centro Tonala Jalisco 45400 Contact Roberto Moreno Tel 3318110155","","Phone Numbers: 3318110155 --- Emails: ","Mexico","2","Houston, Tx, San Juan, Puerto Rico","Tampico","250830","Clay Pots Clay Pots Tin Figures Stone Granel Clay Flowers Wood Furnitures, Clay Tiles Clay Tiles Wood Articles Clay Figures Metal Figures","2","25230","Ejs Custom House Brokers, Shenker Ltd","203A Burcott Road Bristo Bs11 8Ap United Kingdom Phone 441179387974 Neil Hedger, Chalets De La Fuente Floridiano St Bldg 24 Apt 2403 Carolina Pr 00987 Edwin Seda Perez Tel 7876428755 7872330165 Esedachboutlook Com"
"Aserradero De Precision S A","De C Niebla #16 Fracciorama 2000 24090 Campeche, De C Niebla #16 Fracciorama 2000 24090 Campeche Campeche","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Veracruz","440729","Said Teak Wood Clean Squa Applica Ble Free Time Days Detentio Port Discharge Plac Elivery, Said Teak Wood Clean Squar Hsn Applic Able Free Time Days Detenti Port Discharge Pla Elivery","12","160542","Gurudev Corp, International Timber Company","S No 94/1A Plot No 7 Nanded Roa Latur - 413512 Iec :- 0396024220, Survey No 1A1A Old No 461 Ambattu Gstin: 33Aaffi5913D1Zs Iec: 0415037841"
"Baltica Lesprom Llc","196644 Russia St-Petersburg Kolp Sky District Saperniy Village, 196644 Russia St-Petersburg Kolpinsky District Saperniy Villag","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx, Los Angeles, Ca","Lazaro Cardenas, Tampico","441222, 847439","Dvk Wood Complies Ispm High Cube Birch Plywood Composite Wood Roducts Appearing Identified Carb Title Must Comply California Air Resources Board Airborne Toxic Control Easure Reduce Formaldehyd Emissions From Wood Componen Epa Tsca Tit Formaldehyde Emissions Tandards, Wood Mater Ial Complies Ispm High Cube Ackage Birch Plywood Ackages Composite Wood Prod Ucts Appearing Dentified Descriptions Carb Tsca Title Must Comply California Air Resources Boa Airborne Toxic Control Meas Ure Reduce Formaldehyde Missions From Wood Components Epa Tsca Title Formaldehyde Emissions Stan Dards","4","51025","Del Valle Kahman & Company, Potts Mccanless And Mccanless","15201 East Frwy Channelview Tx 77530 Ph: 713-451-1566, 6600 Caballero Blvd Buena Park Ca Jessica Gipson@Fedex Com; Dora Paz@Dex Com"
"Braspine Madeiras Ltda","Rodovia Pr 151 - Km 207 5 84200000 Jaguariaiva Pr Brazil Phone: 55 43 35358300 Fax: 55 43, Rodovia Pr 151 - Km 207 5 84200000 Jaguariaiva Pr Brazil Phone: 55 43 35358300 Fax: 55 43 35","","Phone Numbers: 207584200000, 554335358300 --- Emails: ","Mexico","2","New Orleans, La","Tampico","440910, 441899","Slac Into Pine Moulding Ncm Prepa Morristown Agreement Waybill Ddp Theodore Usa Due Ruc Wood Was Treated Are Certified Method, Slac Into Pine Mouldings Ncm Pre Paid Morristown Agreement Sea Waybill Ddp Jackson Usa Due Ruc Wood Pack Ages Was Treated Are Certi Fied Method","4","41950","Page & Jones Inc","52N Jackson Street 36602 - Mobile Al Usa Phone: 251 4321646 Fax: 251 4342105, 52N Jackson Street 36602 - Mobile Al Usa Phone: 251 4321646 Fax: 251 4342105 Attn :"
"Cemex International Sa De Cv","Av Constitucion 444 Pte Monterrey N L Mexico Rfc Cin8903172G1 Ctc Talina Maza / Diana Castro Tel 018188884246, Av Constitucion 444 Pte Monterrey N L Mexico Rfc Cin8903172G1X","","Phone Numbers: 018188884246 --- Emails: ","Mexico","2","Houston, Tx","Tampico","252321, 940430","Big Bags Big Bags Tons Big Bags Tons White Portland Tolteca Cement Type Export Wood Treated Certified Ncm, Cement Big Bags Tons Big Bags Tons White Portland Tolteca Cement Type Export Wood Treated Certified Ncm","24","447856","Usina Fortaleza Industria E Comercio De Massa Fina Ltda","Cnpj 44 893 410/0014-07 Inscr 653 053 717 111 Rodovia Livio Tagliassachi S/N Km 3 5, Cnpj 44 893 410/0014-07 Inscr 653 053 717 111 Rodovia Liviotagliassachi S/N Km 3 5 Unidade A"
"Chemours International Operations S","Route Du Nant-D Avril 150 1217 Meyrin Geneva Switzerland Vat Number:178482683Tva Ctc","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Tampico","320600, 320611","Titanium Dioxide Titanium Dioxide Cont Ainer That Plts Tio Tipure Titanium Dioxide Bulk Pal Let Mexican Export Tariff Tariff Pigmento Base Dioxido Titanio Mais Dioxido Titanio Peso Calculado Sobre Materia Seca Pigmento Tipo Rutilo Eight Epaid Cnpj Ncm Customer Umber Ven Dor Frame Work Ord Tax Includ Treated Certified Woode Titanium Dioxide Titanium Dioxide Titanium Dioxide, Titanium Dioxide Wood Declaration App Licabletitanium Dioxide Cont Ainer That Plts Tio Tipure Titanium Dioxide Bulk Llet Mexican Export Tariff Tariff Pigmento Base Dioxido Titanio Mais Dioxido Titanio Peso Calculado Sobre Materia Seca Pigmento Tipo Rutilo Eight Epaid Cnpj Ncm Customer Umber Ven Dor Frame Work Ord Tax Includ Treated Certified Woode Titanium Dioxide Titanium Dioxide Titanium Dioxide","14","208602","Indaia Logistica International Ltda","Rua Xv De Novembro 170 Centro Santos - Sao Paulo Brazil 11010-150"
"Compa A Hulera Tornel S A De C V","Col Santa Cruz Acayucan Rfc Hto830620G40 Del Azcapotzalco","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Veracruz","401120, 401170","Tires Tires Import License Required Wood Apply, Tires Tires Import License Required Wood Apply Tires Tires Import License Required Wood Apply Tires Tires Import License Required Wood Apply","7","56302","Magnum Companhia De Pneus Sa, Pneubras Comercio De Pneus","Rua Professor Hercliano Pires Cp 54400420 Tax-Id 08678386000105 Ctc Nelson Marques, Tax-Id 10783660000654 Rod Antonio Heil 1001 - Km 01 Galpao 07 Modulo A Itaipava Itajai Cp 88316001 Ctc Rog Rio"
"Compania Minera Autlan Sab De Cv","Av Pedro Ramirez Vazquez 200-10 Col Valle Ote San Pedro Garza Garc Ctc Jonatan Acosta Ph 81 8152-1, Av Pedro Ramirez Vazquez No 200-10 Col Valle Ote San Pedro Garza Garcia N L Mexico Cp 66260 Ctc Jonatan Acosta Ph 52 8181521500","","Phone Numbers: 528181521500 --- Emails: ","Mexico","2","Houston, Tx","Tampico","200570, 520528","Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests, Trlu Metric Tons Manganese Oxide Big Bags Each Way Pallet Wood Treated Certif Ied Ncm Brazil Mrku Tric Tons Manganese Dioxid Big Bags Each Way Wooden Ackage Treated Certified Ncm Brazil","10","173501","Asil Celik Sanayi Ve Ticaret As Gemic Koyu Mevkii, Energizer Brasil Ind Com Bens D","16800 Orhangazi-Bursa Turkey Vat No 0860052518 Ctc Omer Gencoglu Mr Ph Tel 0090 224 280 61 26, Rodovia Br 232 S/N Km 9 3 Curado Jaboatao Dos Guararapes Pe Brasil Ph: 55-81-2101-8919"
"Empaques Y Embalajes De Madera Centauro Sa De Cv","Calz De Los Pinos Km 15 Lote 8 Col Ex Hacienda De Jalpa 54683 Huehuetoca Mexico R Fc Eem920608Rw4 Atn Gilberto, Calzada De Los Pinos Km 15 Lote 8 Col Ex Hacienda De Jalpa 54683 Huehuetoca Mexico Rfc Eem920608Rw4 Atn Gilber","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Veracruz","440110, 440500","Gmelina Arborea Piece Wood Roll Gmelina Arborea Codigo Sello Cem, Wood Ciricote Round Logs Cordia Dodecandra Codigo Sello Cem","4","49899","Mahalakshmi Timber Export & Import Pvt Ltd, Myungsung Co Ltd","1-A Purple Square 40 Feet Road Pvs Garden Nanjundapu Ram Road Ramanathapuram Coimbatore 641-045 India Ph +914224502470 Ct M, 59 Jajak-Ro 6-Gil Pocheon-Si Gyeonggi-Do Korea Zip 11158 Atn Mr Lee Tax Id 1000572 Tel 82-31-536-8308 Fax 82-31-535-5147"
"Foreing Import Inc","France Field Lote 1 Al 4 Manzana 41Zona Libre De Colon Republica De Panama Tel507-431-1848, France Field Lote 1 Al Lote 4 Manzana 41 Zona Libre De Colon Republica De Panama","","Phone Numbers: 5074311848 --- Emails: ","Mexico","2","San Juan, Puerto Rico","Puerto Manzanillo","950510","Xmas Ornaments Hereby Certifying That There Solid Wood Country China, Xmas Ornaments Polyester Cushion Hereby Certifying That There Solid Wood Country China","2","26468","New Fashion World Corp","Po Box 51494 Toa Baja Pr 00950 San Juan Puerto Rico Phone 787-795-4900, Po Box 51494 Toa Baja Pr00950 San Juan Puerto Rico Phone 787-795-4099"
"Geodis Mexico Sa De Cv","Av Insurgentes Sur No 1602 Piso 18 Col Credito Constructor C P 03940 Ciudad De Mexico, Sur No 1602 Av Insurgentes Piso 18 Col Credito Constructor C P 03940 Mexico D F Gwm790307Nb0 Kenia Kenia Mirandageodis Com","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Veracruz","730799, 841391","Tube Tube Wood Declaration Treated Certified Ncm Ncm, Tube Tube Wooden Processed Wood Apply","2","1354","Allink Transportes Internacionais Ltda, Brasil Ltda","Avenida Francisco Matarazzo 1350 - Sp - Barra Funda Brazil 52 147 923/0001-74 Amanda Barbosa 1150 26 3212 Amanda Barbosageodis Com, Rua Frei Gaspar 22 Cj 91/92-9 Andar Centro - Santos Sp Brasil Cnpj 86846847000379 Cto Cristina"
"Industrial Minera Mexico Sa De Cv","Campos Eliseos No 400 Of 1102 Col Lomas De Chapultepec Mexico Cdmx R F C Imm-850528-1U0 C, Pos Eliseos No 400 Of 1102 Col L As De Chapultepec Del M Hidalgo C 11000 Mexico Cdmx R F C Imm-850528","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Tampico","290544, 790111","Zinc Shg Wood Treated Certi Fied, Zinc Woode Treated Certifie Ncm","12","198500","Zincoligas Industria E Comercio L","Avenida Prefeito Samir Nasserr 2055Cnpj:00 999 513/0005-81 Email: Adm Gv@Zincoligas Com Br Pho, Tres Rios-Rj Brasil Zip Code 25 804Cnpj:00 999 513/0005-81 Email: Adm Gv@Zincoligas Com Br Pho"
"Innovia Films Mexico Sa De Cv","Avenida Colorines Num 255 Col Centro C P 58600 Zacapu Michoacan Mxico Rfc Tmp170130Qq9, Avenida Colorines Num 255 Col Centro C P 58600 Zacapu Michoacan Mxico Rfc Tmp170130Qq9 Ctc Claudia Cruz E-Mail","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Veracruz","390210","Oriented Polypropylene Film Con Rollos Pelicula Biax Orientada Polipropileno Tipo Elr Rollos Calidad Oriented Polypropylene Film Type Elr Rolls Quality Wooden Processed Wood Ncm Oriented Polypropylene Film Con Rollos Pelicula Biax Orientada Polipropileno Tipo Elr Rollos Calidad Oriented Polypropylene Film Type Elr Rolls Quality Wooden Processed Wood Ncm, Polypropylene Oriented Polypropylene Film Type Elr Rolls Quality Wooden Processed Wood","6","61431","Handel Import Ltda","Rua Gil Stein Ferreira Nro 100-Sala1101 88301-210 - Centro Itajai Sc - Brasil Cnpj 12 365 241/0001-13"
"Interteam S A De C V","Colima 114 Desp 201 Col Roma C P 06700 Mexico D F Rfc Int 961206-Es7 Atn Isabel Muci O Tel 525-5146097, Colima 114-Despacho 201 Col Roma Del Cuauhtemoc","","Phone Numbers: 5255146097 --- Emails: ","Mexico","2","Houston, Tx","Veracruz","841520, 940350","Automotive Trisphere Automotive Use Trisphere Automotive Use Wooden Processed Wood, Automotive Use Trisphere Automotive Use Wooden Processed Wood","2","11504","Allink Transportes Internacionais Ltda","Rua Frei Gaspar 22 Cj 91/92-9 Andar Centro - Santos Sp Brasil Cnpj 86846847000379 Cto Cristina"
"Libbey Mexico S De R L De C V","Jose Maria Vigil No 400 Col Del Norte Monterrey Nl 64500 Mexico","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Tampico","847529","Glassware Ncm Named Account Nse Wood Applicable","2","25203","Comissaria Pibernat Ltda, Fiorde Logistica International","Rua Francisco Marques 183-2E3 Andarcentro Cnpj 92 102 433/0010-67 96200-150 Rio Grande - Rs Brazil, Rua Frei Caneca 739 - 3 Andar Frei Caneca Sao Paulo Cep 01307-001Cnpj 55 446 835/0001-61 Brazil"
"Lp Brasil Osb Ind Com S A","Cnpj 09 408 913/0001-16 Rod Br 376 - Km 503 - Sentido Sul -No 1690 Servidao A 84045-610 - Pr -","","Phone Numbers:  --- Emails: ","Mexico","2","Houston, Tx","Veracruz","210690","Pine Wood Panelboard Type Osb Riented Strand Board Osb Apa Ing Osb Apa Ing Wooden Processed Voice Lpbxxx Ify Tax Duns","40","521410","Expeditors International","Houston Tx 18255 Humble Parkway Humble Tx 77338-Usa"
