"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Hi Tech Textile L L C","","","Phone Numbers:  --- Emails: ","","2","Houston, Tx","Algeciras","610290","Textile Product","2","10052","Expeditors International Of Washing","18255 Humble Parkway Humble Texas 77338 U S A Attn: Marlene Georges"
"Hideki Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Tacoma, Wa","Nagoya Ko","420232, 560890","Articles Normally Carried Pocket Handbagw Outers Plastic Sheeting Textile, Other Nets Man Textile","2","16445","Oomomo Canada Ltd, Transpacific Customs Brokers","2030-5000 Miller Road Richmond Bc V7B 1K6 Canada Tel: 604 -270-6811, Unit 100-1700 No 6 Road Richmond Bc V6V 1W3 Canada Canada Tel: 604- 295-4037 E-Mail:Bettyau@Oomomostore"
"Hirona Corp","","","Phone Numbers:  --- Emails: ","","2","Los Angeles, Ca, New York/Newark Area, Newark, Nj","Pusan","420292","Travelling Shopping Sport Bags Etcw Outers Ofplastic Sheeting Textile","2","16807","Express Customhouse Broker Inc, Sonic Shipping Inc","1010 Northern Blvd Suite 330 Gre At Neck Ny 11021 Ph 516-466-3700 E Xt 103 Fax 516-466-3712, 13181 Crossroads Pkwy N Suite 280C Ity Of Industry Ca 91746 Usate L: +1 909-538-8460"
"Houmou Enterprise Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Tacoma, Wa","Shanghai","950291, 950300","Copy Negotiable Release Procedures Hemanti Native Doll Elu Doll Houmou Enterprise Sec Nanjing Taipei Taiwan Doll Jiangsu Soho Silk Textile Ningnan Avenue Nanjing China Porcelain Doll Jiangsu Holly Everlasting Holly Building Zhonghua Road Nanjing China Wood Richard Iozzo Also Party Gemini Shippers Associations Street York Arlene Blocker Shipped Board Zhong Cheng Nanjing Aug Equipment Substitution Rule, Copy Negotiable Release Procedures Kasa Doll Native American Doll Baby Elu Doll Houmou Enterprise Sec Nanjing Taipei Taiwan Porcelain Doll Jiangsu Holly Everlasting Holly Building Zhonghua Road Nanjing China Doll Jiangsu Soho Silk Textile Ningnan Avenue Nanjing China Wood Also Party Gemini Shippers Associations Street York Arlene Blocker","2","10139","E Besler & Co","115 Martin Lane Elk Grove Village Il 60007 Pilard@Beslerco Net"
"Idrees International","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Port Qasim","270730, 420310","Leather Shoes Cow Leather Rubber Sole Textile Garments Cotton Polyetser Idi Dated Form Hmb Dated Ddc, Leather Shorts Cow Hide Leather Textile Shirts Idi Form Hmb Ddc","2","3884","M S Trends International Llc","22918 Qakgrove Rd Sterling Va20166 Washington Tel:7329104276 Us, 22918 Qakgrove Rd Streling Va20166 Washington Usa Tel: 703-627-0841 Us"
"Inq Usa R Honduras S A De C V","","","Phone Numbers:  --- Emails: ","","2","Charleston, Sc, Port Everglades, Fl","Cartagena, Puerto Cortes","262060, 290243","Cajas Remazol Remazol Ojo Intenso Rgb Colorante Par Uso Textil Textile Dye Lorantes Reactivos Preparaci Ones Base Estos Vil Lanueva Honduras Nlop Inquisalva Phone Tax Reference Usa Charlotte Gri Amber Dystar Phone Tax Reference Charleston Dys Tar Leshaco Phone Tax Reference, Colorantes Reactivos Para Uso Textil","2","8636","Leschaco Inc, Textiles Camones S A","2170 Ashley Phosphate Road Suite 4 North Charleston 00 Usa Charleston---, Ruc 20293847038 Av Santa Josefina Nro 527 Paradero Las Vegas Km 30"
"Interdesign Moveis Ltda","","","Phone Numbers:  --- Emails: ","","2","San Juan, Puerto Rico","Cartagena","940161","Similar Textile Articles Wood Plastic Cardboard Fabric Sample Saccaro Fabric Samples Book Armchair Seater Sofa Love Seat Nest Chair Dining Table Coffee Table Side Table Dresser Nightstand Drawers Home Theather Console Chair Buffet Console Glass Top Barstool Dining Table Nightstand Right Left Seater Sofa Headboard Bed Platform Ottoman Right Left Module Central Module Right Left Chaise Chair Arms Conic Lamp Protective Cover Flyer Glass Chair Structure Saccaro Fabric Sample Special Outdoor Table Special Indoor Table Commercial Proforma Due Ruc Ncm Hundred Forty Three Only Wooden Mapa Treated Certify Applicable Xsanta Cruz Sul Rio Grande Sul Brazil, Textile Fabrics Wood Osb Plastic Cardboard Cushion Armchair Seat Coffee Table Side Table Console Chair Chair Arms Buffet Wooden Dining Table Barstool Counter High Barstool Armchair Coffee Table Home Theater Seater Sofa Mirror Dining Table Wood Top Fabric Commercial Proforma Due Ruc Ncm Wooden Mapa Treated Certify Processed Wood Applicable Xsanta Cruz Sul Rio Grande Sul Brazil","2","6653","Krone Furniture","1237 F D Roosevelt Ave Puerto Rico - Puerto Nuevo - Usa Phones 1787 7811699 / 1787 7811159 Lcurakronefurniture Com /"
"Interjumbo Service S R L","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Genoa","551342, 940510","Furniture Textiles Mirrors, Furniture Textiles Mirrors Reight Express Thd","2","5184","Vandegrift Inc","70 East Sunrise Highway Suite 604 Valley Stream Ny 11581 Usa Ph 718 632 1500 Fx 718 632 818, 70 East Sunrise Highway Suite 604 Valley Stream Ny 11581 Usa Ph 718 632 1500 Fx 718 632 818 81 Attn Mr Howard Zeitlin"
"International Aim Corp","","","Phone Numbers:  --- Emails: ","","2","Los Angeles, Ca","Yantian","691110, 691200","Porcelain Marlo Thomas Textile App Plate Taiwan Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Stoneware Kahlo Cereal Bowl Black Stoneware Kahlo Dinner Plate Black Stoneware Kahlo Salad Plate Black Stoneware Dinner Plate Fog Speckled Stoneware Kaloh Kitchen Jar White Stoneware Oil Vinegar White Fog Porcelain Marlo Thomas Scenic App Plate Porcelain Marlo Thomas Textile App Plate Stoneware Ceramic Mixing Bowl Red Porcelain Mug Colored Pattern Rory Denr Zodiac Cancer Porcelain Mug Colored Pattern Rory Denr Zodiac Capri Corn Porcelain Mug Colored Pattern Rory Denr Zodiac Virgo Porcelain Mug Colored Pattern Rory Denr Zodiac Aries Porcelain Mug Colored Pattern Rory Denr Zodiac Taurus Porcelain Mug Colored Pattern Rory Denr Zodiac Aquarius Stoneware Valentines Day Mug Stoneware Large Platter White Stoneware Low Serve Bowl White Stoneware Cereal Bowl Fog Speckled Stoneware Oil Vinegar White Fog Stoneware Kaloh Salad Plate Amber Stoneware Mug Fog Speckled Stoneware Koloh Dinner Plate Amber Sto, Stoneware Botan Hrvst Pump Oval Platter Taiwan Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Systematic Trading Corp Kang Ning Hsih Chih Taipei Taiwan Shanhsing Lighting Cai Bian Bai Yun Qian Industry Dalang Dongguan Dongguan China International Aim Corp Sec Neihu Neihu Dis Taipei Taiwan Lamplux Shanpo Village Lilin Town Zhongkai High Tech Zone Huizhou China Faux Hydrangea Polyester Leaves Petals Plastic Stem Each Lapdesk Mdf Textile Cushion Bottom White Sherpa Steel Glass Bedside Lamp Metal Wall Scone Light Stoneware Botan Hrvst Pump Oval Platter Stoneware Botan Hrvst Pump Salad Plate Iron Wall Sconce Linen Textile Shade Iron Wall Scone Light Damco Usa Charlotte Arrowpoint Blvd Charlotte United Statesfreight","11","111444","Expeditors International Of Washington Inc","6005 Freeport Avenue Suite 102 Memphis Tn - 38141"
"Jia Wei Lifestyle Inc","","","Phone Numbers:  --- Emails: ","","2","Los Angeles, Ca","Yantian","392410, 940510","Pkr Drinkware Tritan Body Wit Lid Straw Does Any Wood Aterial Taiwan Attn Ashley Rudd Sybil Walls Mail Wsi Mem Expeditors Thmatin Wsgc Cker Hills Enterprise Blk Leader Ind Cent Texaco Tsuen Wan Hong Kong Jia Wei Lifestyle Sec Xinyi Road Dist Ipei City Taip Taiwan Taiwan Novelty Ming Tsu East Road Taipei Taiwan China Elax Furniture Xiang Road Shuanggang Village Houjie Town Dongguan China Shenzhen Seekas Tech Nology Building Shahe Longgan Dist Shenzhen China Shenzhen China Desc Plymouth Counter Heig Stool Hardware Upholster Iron Base Barstool Iron Polyethyle Pkr Dri Nkware Tritan Body Straw Does Conta Any Wood Iron Alphabet Ocking Holder Ron Alphabet Stocking Holder Christmas Ornament Textile Lyester Felt Reindeer Cardboa Lit Houses Advent Calenda Decorated Mini Sisal Rees Upholstered Wood Frame Eather Sofa Upholstered Wood Frame Leather Corner Uphols Tered Wood Frame Leather Left Arm Sofa Upholstered Wood Rame Leather Right Arm Sofa Upholstered Wood Frame Sofa Pholstered Wood Frame Sofa, Pkr Tumbler Plastic Does Any Wood Aterial Taiwan Attn Shley Rudd Sybil Walls Ail Wsi Mem Expeditors Thmatin Wsgc Bri Ght Line Development Limited Wah Bank Centre Des Voeux Road Ntral Hong Kong Lamplux Shanpo Village Lilin Tow Zhongkai High Tech Zone Huizhou China Great Wisely Development Roo Zhong Yan Bus Lian Feng Don Gguan China Jia Wei Lifestyl Sec Xinyi Road Dist Aipei City Tai Pei Taiwan Hunan Hualian Ina Industry Xishan Fice Hunan Liling Hina Gts Creative San Kong Kowloon Hong Kong Ina Wolf Designs Hong Kong Unit Tower Cheung Sha Cheung Sha Wan Road Hong Kong Taiwan Novelty Ming Tsu East Road Taipei Taiwan China Relax Furniture Ixiang Road Shuanggang Villag Houjie Town Donggua China Iron Wall Sconce Night Textile Fabric Shade Pearson Tube Sconce Lighting Breakdown Glass Steel Other Pearson Single Shade Sconce Lighting Materia Breakdown Cloth Lamp Shad Steel Other Lot Ion Dispenser Glass Reser Vior Glass Soap Dish Cut Engraved Glass Bath Canister Cut Engraved Glass Bath Acc Ray Cu","4","9594","Expeditors International Of Washington Inc","6005 Freeport Avenue Suite 102 Memphis Tn - 38141"
"Jiangsu Likang Medical Products Co Ltd","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Shanghai","591120","Other Textile Articles Medical Supplies Contact Zhengnin, Other Textile Articles Medical Supplies Defender Pzn","2","10515","Ups Supply Chain Solutions","Brokerage 490 Supreme Dr Bensenville Il 60106"
"Juvo Plus Yiwu Trade Inc","","","Phone Numbers:  --- Emails: ","","2","Los Angeles, Ca","Ningpo","420299, 570232","Elastic Ball Textile Lace Elastic Ball Plastic Shelving Paper Bags Card Paper Label Flexible Magnet Paper Folder Bandage Artificial Flower Glitter Glue Paper Pinata Solid Wood, Textile Carpets Wov Pile Mmf Ground Mat Wooden Decorations Board Plastic Binding Cover Pinata Bubble Cone Hat Festivalzipper Cast Iron Teapot Suit Does Any Wood Its","2","15072","Juvo Plus Inc","245 W Foothill Blvd Monrovia Ca 91016 Usa Tel626-358-5100 Fax626-358-5111, 245 W Foothill Blvd Monrovia Ca 91016 Usa Tel:626-358-5100 Fax:626-358-5111 E-Mail:Customs@Juvoplus Com"
"Lf Logistics Shenzhen Branch","","","Phone Numbers:  --- Emails: ","","2","Los Angeles, Ca","Yantian","950300","Infant Activity Gym Textile China Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Infant Activity Gym Textile Damco Usa Charlotte Arrowpoint Blvd Charlotte United Statesfreight, Infant Activity Gym Textile United States Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Children Activity Gym Under Yrs Age Infant Activity Gym Textile Infant Activity Gym Textile Infant Activity Gym Textile Infant Activity Gym Textile Children Activity Gym Under Yrs Age Damco Usa Charlotte Arrowpoint Blvd Charlotte United States Infant Activity Gym Textile Children Activity Gym Under Yrs Age","9","39789","Expeditors International Of Washington Inc","6005 Freeport Avenue Suite 102 Memphis Tn - 38141"
"Lianyungang Feiyan Blankets Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Los Angeles, Ca","Qingdao","450200","Raschel Blanket Dahdoul Textile Dahdoul Textile","2","23699","Jay Franco","132 West 31St Street 8Th Floor New York Ny 10001 Email:Zai@Jfranco Com"
"Loocust Incorp Apparel Export Pvt","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Colombo Harbor, Salalah","610711","Fabrics Nos Textiles, Fabrics Nos Textiles Col Lect","2","2197","Hjm Intl Corp","153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344 Fax 718 276 4431"
"Lumiere","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Pusan","590310","Fwdr Textile Fabric Composed Pvc Coated Yarn Pvc Polyester Final Destination Dongwon Industry Usa Llc Industrial Road Suite Lodi Zipcode Direct Simple Scac Exdo","4","44401","Springs Window Fashions","7549 Graber Road Middleton Wi 53562 Tel : 608-828-4189"
"Maersk L&S Egypt Free Zone","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Salalah","611020","Jade Apparel Industri Apparel Divisio Ant Ship Shippe Jade Textile Egypt Apparel Division Plant Ship Jade Xtile Egypt Appare Division Plant Ship Jade Textile Egypt Apparel Division Ant Ship Shippe Jade Textile Ismailia Invo Ice Car Tons Apparel Division Plant Ship, Jade Apparel Industri Apparel Division Plan Ship Jade Textile Egypt Apparel Division Plant Ship Jade Textil Egypt Pack Ages Apparel Div Ision Plant Ship Cod","1","2777","Expeditors International Of Wa Inc","2508 N Marine Drive Portland Oregon 97217 Usa E-Mail: Nike Chb@Expeditors Com"
"Maersk Lojistik Hizmetleri A S","","","Phone Numbers:  --- Emails: ","","2","Charleston, Sc","Algeciras","630260, 630291","Barine Textile Cotton Other Fabric Kitchen Towel Linen Cotton Towel Boxe Nesa Textile Lrb Plush Waf Green Towels Green Dishcloth Red Dishcloth Red Towels, Nesa Textile Kade Hand Kaden Wash Lrb Try Jacq Turkish Hand Verita Textile Bathrobe Hich Includes Women Woven Robe Cotton Long Sleeve Ull Front Opening Belt Closure","2","7126","",""
"Malincho America Ltd","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Piraieus","392520, 392690","Coffee Water Ceramics Metalcooking Plates Textile Ags Plastic Bottles, Follows Fruit Beverages Water Window Glazing Units Aluminum Door Frame Accessories Pvc Window Frames Insect Screens Textile Window Blinds","4","38052","American Lamprecht Transport Inc","700 Rockaway Turnpike Suite 303A Lawrence Ny 11559 United States, 700 Rockaway Turnpike Suite 303A Lawrence Ny 11559 Usa Phone: 516-239-6200 Email: R Diaz@Lamprechtusa Com"
"Mangalam Arts Govind Nagar Amber Palace","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Salalah","570299, 940490","Hand Woven Textile Floor Cover Ings Hand Loom Carpet Matt Ress Supports Relay Vessel Maers Kleven Summary Mrku Mlin Summary, Mattress Supports Hand Woven Textile Floor Coverings Han Loom Carpet Relay Vessel Maersk Wasaki Ummary Msku Mlin Summary","2","6021","Geodis","The Navy Yard 5101 S Broad St Philadelphia Pa 19112-1404"
"Masun Textile Co","","","Phone Numbers:  --- Emails: ","","2","Long Beach, Ca, Los Angeles, Ca","Pusan","560121","Textile Piece","3","30993","Lavitex Inc","2030 E 15Th St #D Los Angeles C A 90021 Tel No 213-233-3333 E-Mail Omid@Lavitexinc Com"
"Meilian Lighting Electric Appliance101 Changan","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Yantian","940510, 940520","Bowl Stoneware Colored Wer China Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Bowl Stoneware Colored Wer Bowl Stoneware Colored Wer Stoneware Bowl Wer Bowl Stoneware Colored Wer Pkm Des Table Lamp Steel Acrylic Beads Shade China Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Pkm Des Acrylic Chandlier Pkm Des Iron Ceiling Light Ptm Des Iron Chandelier Ptm Des Ceiling Iron Flushmount Light Critter Plush Playmat Polyester Woven All Age Macau Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Stuff Toy Textile Lion All Age Stuff Toy Textile Bunny All Age Stuff Toy Textile Hippo All Age Stuff Toy Textile Bunny All Age Stuff Toy Textile Lion All Age Animal Toy Plush Polyester Month Bear Plush Toy Stuffed Polyester Thumbie Textile Minnie Head Thumbie Textile Minnie Head Bunny Plush Toy Stuffed Polyester All Age Elephant Plush Toy Stuffed Polyester All Age Doll Accessory Diaper Polyester Wool Cotton Plas Toy Plush Unicorn Textile All Age Plush Toy Bear Pkgs Damco Usa Charlotte Arrowpoint Blvd, Critter Plush Playmat Polyester Woven All Age Macau Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Success Industry Commerce International Company Limited Ave Venceslau Morais Edf Macau Macau Macau Pbm Des Glass Chandelier Critter Plush Playmat Polyester Woven All Age Critter Plush Playmat Polyester Woven All Age Stuff Toy Textile Lion All Age Stuff Toy Textile Bunny All Age Plush Animal Toy Under Years Age Toy Plush Hippo All Age Polyester Plush Elephant Toy Months Toy Plush Hippo All Age Polyester Nursery Crib Acc Mobile Textile Unicorn Months Stuff Toy Textile Bunny All Age Stuff Toy Textile Lion All Age Animal Textile Thumbie Months Animal Textile Thumbie Months Plush Lamb Toy Months Animal Toy Plush Polyester Month Animal Textile Thumbie Months Animal Textile Thumbie Months Plush Lamb Toy Months Plush Elephant Toy Months Animal Toy Plush Polyester Month Baby Piglet Costume Polyester Woven Baby Costume Winne Pooh Polyester Woven Baby Piglet Costume Polyester Woven Baby Piglet Cost","2","17868","Expeditors International Of Washington Inc","6005 Freeport Avenue Suite 102 Memphis Tn - 38141"
"Meltita Sp Z O O","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj, Port Everglades, Fl","Stadersand","530919, 842382","Glassware Kitchenware Textile Glassware Kitchenware Textile Assortment, Linen Textile Linen Fabric Dyed Linen Fabric Semi Bleached","2","11286","Darnel Inc, Dooly System Corp","160-51 Rockaway Blvd Suite 207 Jamaica Ny 11434 Jessica Lin Tel 718-917-6344 Fax 718-244-0488 Jessicadoolysystemcorp Com, 2331 Thomas Street Hollywood Florida 33020 Usa Ph 954-929-0085 Eli Papir"
"Mucho Industrial Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Long Beach, Ca, Los Angeles, Ca","Ningpo, Shanghai","560410","Photoflash Shower Curtain Filter Printer Kit Womens Sandals Rubber Thread Cord Textile Covered Printer Ink Cartridge Backpack Balance Board, Remote Control Flag Pole Table Lamp Greycloth Cover Filter Plant Stake Griddle Water Fountain Rubber Thread Cord Textile Covered Blood Pressure Monitor Shaped Nails Tents","2","27988","Ggt World Inc","13195 Flores Street Santa Fe Springs Ca90670 Roy 310-5680123 Ocean-Docs@Ggt-World Com"
"Mustaqim Dyeing And Printing Ind Pvt Ltd","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Port Qasim","630231","Medical Supplies Dzns Cntr Medical Supplies Textile Items Medical Supplies Cotton Polyester White Bleached Flat Sheet Form Hmb Dated Export References Mdp Days Free Time Detention Destination Ddc, Textile Dzns Cntr Medical Supplies Textile Items Medical Supplies Cotton Polyester White Bleached Draw Sheet Flat Sheet Printed Gown Form Hmb Dated Export References Mdp Days Free Time Detention Destination Ddc","3","31848","Ups Supply Chain Solutions","Brokerage 490 Supreme Dr Bensenville Il 60106 Tel 630-787-3168"
"Namsan Sociedad Anonima","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Panama Canal ?C Caribbean","430310","Clothing Textiles Wearing Apparel Ropa Elaborada","2","20992","Gif Services Inc","2525 Brunswick Ave Suite 204 Liden Nj 07036 Ph: 908-583-0021 Fax: 908-474-1277 Atte Marge Carlsonn, 2525 Brunswick Ave Suite 204 Liden Nj 07036 Ph:908-583-0021 Fax:908-474-1277 Atte: Marge Carlsonn"
"Nanjing Pally Toys Co Ltd","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Shanghai","630790","Other Textile Articles Pet Toys Jriese Anderinger Jfk Import Jfkimport Anderinger","2","3869","A N Deringer Inc","11 E Hawthorne Ave Valley Stream Ny11580 Tel516-256-4780 Fax516-256-4781"
"New India Export","","","Phone Numbers:  --- Emails: ","","2","Tacoma, Wa","Yantian","420100","Saddlery Leather Hundred Ninety Only Bill Equestrian Product Leather Saddlery Leather Wtt Wtt Bill Leather Leather Saddlery Harness Wtt Wtt Bill Leather Leather Saddlery Wtt Wtt Bill Horse Textile Saddlery Wtt Wtt Bill Woven Readymade Garments Wtt Wtt","2","917","Lammles Western Wear","12012-44Th Street Se Calgary Ab T2Z4A2 Canada Te 403 255 0272/403-259-2726 Fax 403-255-2641"
"Ningbo Evergreen Industrial Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Tacoma, Wa","Ningpo","610910, 621040","Shirts Singlets Etc Knit Etc Textiles Lady Knit Tie Dye Flrl Print Tank Lady Knit Tie Front Tie Dye Print Tee Men Knit Colourblock Stripe Raglan Tee, Shirts Singlets Etc Knit Etc Textiles Ladys Knit Lace Trim Flrl Skull Prt Tank Ladys Knit Lace Flrl Prt Tank Ladys Knit Flrlprt Scoop Neck Legging Tunic Tee Ladys Knit Gbc Black White All Over Tie Dye Hoodie Ladysknit Gbc Blank White All Over Tie Dye Jogger","2","10064","Parian Logistics Inc","On Behalf Of Warehouse One Clothing Ltd 1530 Gamble Place Winnipeg Mb Canada"
"Ningbo Everocean International","","","Phone Numbers:  --- Emails: ","","2","Long Beach, Ca, Los Angeles, Ca","Ningpo","442199, 940360","Wooden Planter Wooden Planter Candlestick Textile Christmas Pillow Beach Chair Outer Bubble Pack Scchen Lax Cargogroup Import Lax Cargogroup, Wooden Tea Table Wooden Tea Table Wooden Folding Shelf Bamboo Cheese Chopping Board Bamboo Telescopic Knife Fork Storage Foldable Makeup Led Mirror Textile Christmas Socks Stainless Steel Mini Stepping Machine Treadmill Outer Three Piece Sun Chair Metal Folding Flower Rack Spare Chair Scchen Lax Cargogroup Import Lax Cargogroup","2","22435","E Cargo Inc","13791 Roswell Ave Suite C/Chino Ca 91710 Tel:909-548-3711 Fax:909-532-5795 E-Mail:@@@"
"Ningbo Hefan Importexport Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Long Beach, Ca, Oakland, Ca","Shanghai","611190, 630790","Babies Garments Etc Knit Etc Textiles Nesoi Baby Clothing Astd Sets Pats Sparkle Hat Plush Toys Sea Waybill Ams, Other Textile Articles Plush Toys","2","9342","Expeditors International","849 Thomas Drive Bensenville Il 60106 United States Attnsal Giglio Tel630-787-5630, 849 Thomas Drive Bensenville Il 60106 United States Tel630-787-5630"
"Ningbo Hurui Trade Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Tacoma, Wa","Ningpo","590390, 630790","Other Textile Articles Disposable Protective Mask Zhejiang Province, Textile Fabrics Impregnated Etc Nesoi Plastic Flowerpot Zhejiang Province","2","22192","Medsup Canada, Yees International Inc","254 Rue Leonard Magog Qc J1X3C8 Ph 1-514-237-5419 Attn Lucy Wan Emailca Importsinobectrading Com, 90C Centurian Dr Suite 215 Markham Ontario Canada L3R 8C5 Tel1866-8361796"
"Ningbo Hyderon Hardware Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Tacoma, Wa","Ningpo","591120","Other Textile Articles Super Feltac Multipack Antiskid Grippers Fusion Feltac Flex Tip Adjustable Glide Glide Nail, Other Textile Articles Truguard Rnd Felt Bumper","2","1930","Livingston International Inc, Richelieu America Ltd","6700 Cote De Liesse Bureau 300 Montreal Qc H4T 2B5 Canada Attention Dana Busa, 7021 Sterling Ponds Boulevard Sterling Heights Mi 48312 Usa T514-832-4010 X 5246"
"Ningbo Joystar International Trade Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Long Beach, Ca, Los Angeles, Ca","Ningpo","392490, 460210","Plant Candle Storage Basket Plastic Planter Storage Basket Bed Textiles Storage Basket Sealing Washer Metel Ring Plastic Grass Glass Bottle Silicone Scraper Aluminium Nut Motorcycle Straw Baskets Resin Statues Plastic Tiles, Textiles Piece Bakeware Cotton Polyester Men Knitting Pullover Puzzles Picture Frames Chalkboard Table Frame Plastic Picture Frame Other Paper Articles Paper Photo Frame Glass Accessories Drive Socket Ratchet Wrench","2","27472","Colorful Dreamstate Supply Chain Ein 38, Henry The E Commerce Expert Inc","4264326 888 S Hope St Los Angeles Ca 90015 Email:Shipmentout@A Nmeigroup Com Tel: +1 909-786-0166 X 105, Ein38-4229898 923 S Vermont Ave Los"
"Ningbo Renqian International Trade Ltd","","","Phone Numbers:  --- Emails: ","","2","Long Beach, Ca, New York/Newark Area, Newark, Nj","Ningpo","701391","Home Textile","2","19512","Sunjun Trade Corp","656 W 72Nd Ave Westminster Co 800 30 Importinfo1@163 Comjdcustomer1@N"
"Ningbo Zhuokai Child Articles Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Los Angeles, Ca","Ningpo","591120, 630790","Other Textile Articles Resort Elite Nursery Center Laguna, Other Textile Articles Resort Elite Nursery Center Laguna Resort Elite Nursery Center Dotty","2","24308","Jec Customs House Brokerage","2001 Santa Anita Avenue Suite 201 South El Monte Ca 91733 Tel 626 448-1818 Fax 626, 2001 Santa Anita Avenue Suite 201South El Monte Ca 91733 Tel 626 448-1818"
"Pfnonwovens Egypt Llc","","","Phone Numbers:  --- Emails: ","","2","New York/Newark Area, Newark, Nj","Mina Dumyat","590490","Nonwovens Textile","37","221325","Expeditors International Of Washin","2000 Conner Rd Ste 190"
"Pns Co Ltd","","","Phone Numbers:  --- Emails: ","","2","Long Beach, Ca","Shanghai","551432, 590310","Textile Fabric Pns Cotton Poly Span Jqd, Textile Fabric Pns Poly Rayon Span Sqm","2","830","Gramter Intl Usa Co Ltd, S Won Textiles Inc","1433 S Griffith Ave Suitr 110 P 213 741 0667 Los Angeles Ca90021 Us, 863 North Douglas Street Suite 100 2Nd Floor El Segundo Ca 90245 Us"
"Proline Pvt Ltd","","","Phone Numbers:  --- Emails: ","","2","Charleston, Sc","Port Qasim","611020","Textile Mens Boys Pullover Cotton Polyester Mens Shirt Polyester Boys Pullover Polyester Cotton Mens Jacket Cotton Polyester Form Ahb Dated Sep, Textiles Mens Boys Pullover Cotton Polyester Mens Boys Pullover Polyester Cotton Mens Pajama Cotton Polyester Form Ahb Dated","2","22048","Norty Ltd","Importer Of Record 36 Firth Road Houstoun Industrial Estate Livingston West Lothian Eh54 5Dj"
"Prosperity Weavingmills Limited","","","Phone Numbers:  --- Emails: ","","2","Charleston, Sc, Savannah, Ga","Port Qasim","560121","Textile Piece","4","43727","",""
"Pt Limantara Indah Makmur Jl Fatahillah","","","Phone Numbers:  --- Emails: ","","2","Tacoma, Wa","Kao Hsiung","620193","Garment Textile Garment Accessories Garments Polyester Bauer Flex Bubble Limbr Tax Pkgs Upc Dec Garments Polyester Bauer Flex Jacket Polyester Bauer Flex Jacket Yth Polyester Bauer Flex Bubble Polyester Bauer Flex Bubble Yth Polyester Bauer Flex Pant Polyester Bauer Flex Pant Yth Limbr Tax Pkgs Upc Dec, Garment Textile Garment Accessories Garments Polyester Bauer Flex Jacket Polyester Bauer Flex Jacket Yth Polyester Bauer Flex Bubble Polyester Bauer Flex Bubble Yth Polyester Bauer Flex Pant Polyester Bauer Flex Pant Yth Limbr Tax Pkgs Upc Dec","2","2839","Carmichael International Service","1755 Lynnfield Road Suite 105 Memphis Tn 38119 Attn: Beth Good Tel:901-767-7806/Fax:901-767-9093"
