"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Yc Depot Inc","2269 Carr 100 Km 6 3 Cabo Rojo Puerto Rico 00623 Ein 66-069422900","","Phone Numbers: 66069422900 --- Emails: ","United States","1","San Juan, Puerto Rico","Caucedo","510630","Plastic Pot Tax Zip Contact Hyde Phone","1","9054","Mlb Logistics Llc","Urb Los Montes Calle Petirrojo 745 Dorado Pr 00646 Email Servicemlblogistics Com---"
"Yellow Shark Logistics","30 Sheryl Drive Edison Nj 08820 Usa T 877 712 6888 F 888 692 6062 Email;Opsyellowsharklogistics Com","","Phone Numbers: 8777126888, 8886926062 --- Emails: ","United States","1","Norfolk, Va","Jawaharlal Nehru","732090","Engineering Fcl Eight Hundred Eighty Two Only Engineering Shipping Bill Rgl Iec Pan Aaecr Xemail Zachcargo Login Mitchcargo Login Ddc Acd Corriage","1","19847","Cargo Login Llc","28358 Constellation Road Unit 600 Valencia Ca 91355 Usa Tel + 1 661 2005621 Ext 201 Callback No +1 661 6212079X"
"Yiwu Zhenge Gongyipin Co Ltd","410 Terry Ave N Seattle Wa 98109 Adam9393@Foxmail Com","foxmail.com","Phone Numbers:  --- Emails: 98109 Adam9393@Foxmail Com","United States","1","Houston, Tx","Ningpo","670290","Plastic Flower Pots","1","12000","Suptra Inc","3553 Placentia Ct Chino Ca 91710 A Dam9393@Foxmail Com"
"Ymfine Trade Inc","2417 E Carson St Carson Ca 90810 Email:Dz@Ymfine Com Tel: 831 999-3688","ymfine.com","Phone Numbers: 8319993688 --- Emails: Dz@Ymfine Com Tel","United States","1","Los Angeles, Ca","Yantian","482030","File Shelf File Shelf Flower Pot","1","11470","Ymfine Trade Inc","2417 E Carson St Carson Ca 90810 Email:Dz@Ymfine Com Tel: 831 999-3688"
"Zanyu Llc","C/O Michael Bongiorno 1121 Golden Phone 310-625-8489 Email Chefmbon","","Phone Numbers: 3106258489 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Yantian","720421","Stainless Steel Pot","1","158","",""
"Zero Motorcycles","380 E1 Pueblo Road Scotts Valley Tel 831 401 2009","","Phone Numbers: 8314012009 --- Emails: ","United States","1","Oakland, Ca","Yantian","940190","Motorcycle Spare Skid Pan Electrical Panel Bracket Seat Frame","1","2028","",""
"Zima Trade Inc","15902A Halliburton Rd Num 688 Hacienda Heights California 91745 Op-Nb01@Keyfinecn Com","keyfinecn.com","Phone Numbers:  --- Emails: 91745 Op-Nb01@Keyfinecn Com","United States","1","Los Angeles, Ca","Ningpo","854110","Portable Led Light Portable Led Light Magnetic Patch Reagent Strips Water Washer Window Curtains Soup Pot Massage Tools Cushion Contact Serena China","1","11424","Abner International Trade Inc","5675 Rickenbacker Rd Bell Gardens Ca 90201"
"Zoom Import Inc","277 Southfield Parkway Suit 135 Forest Park Ga 30297 Usa Tel # 404 361-1314","","Phone Numbers: 4043611314 --- Emails: ","United States","1","Charleston, Sc","Port Qasim","551342","Said Cotton Polyester Adult Shirt Adult Pocket Pan Adjustable Waistband Men Cap Yarn Jersey Rib Printed Yarn Twill Prin Teed Yarn She Eting Solid Dyed Fiber Conten Cotton Polyester Cotton Polyester Mens Youth Hoodie Yarn Ozfleece Lycra Printed Yarn Jersey Printed Iber Content Cotton Lyester Importer Record Exp","1","13720","Lee Hardemen Custom Brokers Inc","Attn: Shannon Williams 277 South Field Parkway Suite 135 Forest Park Ga 30297 Usa"
"1229111 B C Ltd","405-318 Agnes St New Westminster Bcv3L0J Canada9056960566","","Phone Numbers: 9056960566 --- Emails: ","United States","1","Tacoma, Wa","Yantian","","Pan Organizer","1","13655","Nvcargo Solutions Canada","11-1020 Meyerside Dr Mississaugal5 T 1K7 Canada905-5656585"
"1819269 Alberta Ltd","207-8 Avenue Nw Calgary Ab T2M 0A 7Tel403971-6777","","Phone Numbers: 4039716777 --- Emails: ","United States","1","Seattle, Wa","Ningpo","670290","Ceramic Pull Flower Sticker Balloon Headpring Lights Shelf Table Hemp Rope Tea Cup Glass Vase Apron Rubber Band Flower Pot","1","2146","Door Door Canada Inc","6500 Silver Dart Drive Unit 286 - Core G Mississauga Ont L5P 1B1 T"
"A & A Customs Services Inc","370 Elizabeth Ave Newark Nj 07112 Tel:929-402-6248 Email:An@Anachbinc Com","anachbinc.com","Phone Numbers: 9294026248 --- Emails: An@Anachbinc Com","United States","1","Los Angeles, Ca","Ningpo","940179","Outdoor Stack Game Outdoor Stack Game Outdoor Toss Game Outdoor Dice Game Pan Pan Sets Comforter Blanket Table Cloth","2","23485","A & A Customs Services Inc","370 Elizabeth Ave Newark Nj 07112 Tel:929-402-6248 Email:An@Anachbinc Com"
"A Bommarito Wines","2827 South Brentwood Blvd Saint Louis Mo 63144 Usa 0013149618996 0013149615661","","Phone Numbers: 00131496189960013 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Livorno","320412","Barbera Scarrone Wine Vietti Agr Ssa Castiglione Barolo Ine Vietti Agr Ssa Dep Lazzarito Bar Olo Wine Vietti Agr Ssa Dep Langhe Ebbiolo Perbacco Wine Etti Srl Roero Arneis Docg Wine Vietti Srl Barbera Asti Trevigne Win Vietti Srl Moscat Asti Docg Wine Etti Srl Moscato Ast Docg Wine Vietti Srl Scaia Garg Chard Wine Sant Antonio Tenuta Dep Scaia Corvina Wine Sant Antonio Tenut Dep Valpol Sup Monti Garbi Wine Ant Antonio Tenuta Dep Gavi Grifo Quartaro Wine Enrico Serafino Dep Moscato Asti Bianco Docg Wine Saracco Paolo Agr Moscato Asti Bia Nco Docg Wine Saracco Paolo Agr Scato Gift Docs Pack Wine Saracco Paolo Agr Montepulc Chep Wine Zaccagn Ini Srl Wine Nicol Potel Wine Nicolas Pot Wine Nicolas Potel Wine Nicolas Potel Primitivo Fash Wine Varvaglione Vig Vini Dep Ist Impo","2","18816","Giorgio Gori Usa Inc","80 River Street Hoboken N J 07030 U S A 0012016536800 0012016539042"
"Aadji & Manten International","15654 Southlawn Lane Bay 9 Rockville Md 20850 Usa Ph +13017179335 Em Amirandverizn Net","","Phone Numbers: +13017179335 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Tanger","180400","Gari Grated Cassava Palm Soup Sauce Peanut Snacks Cocoa Butter Cream Black Soap Village Fresh Aluminium Cooking Pot Ludo Game","2","24800","Aetna Forwarding Inc","123 E Mineola Avenue Valley Stream Ny 11580 Ph +5168255885 Ext 107 Carlos Caetnaforwarding Com"
"Aahu Barah Usa Inc","60 Commerce Place Hicksville Ny 11801 - Newyork Phone 516 396 0710 Mail _ Globalcommoditiesgmail Com","","Phone Numbers: 5163960710 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Adana","258250","Dried Apricot Almond Shell Roasted Pine Nuts Shell Oleaster Apricot Pitt Fresh Plums Soft Plums Jujube Onab Mix Dry Fruits Afghan Candy Oleaster Powder Cinnamon Dry Shiftl Clover Plantaim Zoof Seeds Common Barbery Qurs Kamar Green Tea Saffron Almond Shell Satar Bai Pine Nuts Shell Pine Nuts Kernel Black Raisins Green Raisins Fig Mix Dry Friuts Afghan Candy Raw Sugar Gur Jalalabad Gur Lavashk Saffron Syrup Mix Spices Afghan Masala Grade Yellow Cardamom Black Cardamom Borbo Orange Peel Wild Rue Seed Gul Khatmi Oat Herbal Common Barbery Qurs Kamar Psyllium Husk Tea Jambelak Badakhshan Saffron Ostrich Oil Stock Pot Cast Iron Large Pan Karahi Skimmer Spoon Mortar Pestle Hand Sack","2","17811","Aahu Barah Usa Inc","60 Commerce Place Hicksville Ny 11801 - Newyork Phone - 516 396 0710 Mail _ Globalcommoditiesgmail Com"
"Aaron R Peterson","851 Kilbridge Ln Coppell 2144929842","","Phone Numbers: 2144929842 --- Emails: ","United States","1","Long Beach, Ca","Shanghai","920810","Smart Music Flower Pot","0","1","De Well Container Shipping Inc","5553 Bandini Blvd Unit A"
"Ad Accentdecor Inc","6550-A Jimmy Carter Blvd Norcross Ga 30071 Usa Tel:770-346-0707","","Phone Numbers: 7703460707 --- Emails: ","United States","1","Savannah, Ga","Yantian","691200","Ceramic Ware Ceramics Pot","1","16687","Same As Consignee","X X"
"Agnirama S A","C Ruc : 20525124330 Jr Rodolfo Rutte 790 Magdalena Del Mar - Lima","","Phone Numbers: 20525124330 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Gravesend","330741","Only Nine Hundred Ten Only Indian Perfumed Incense Sticks Gst Aaecn Pan Aaecn","2","18295","Agnirama S A","C Ruc : 20525124330 Jr Rodolfo Rutte 790 Magdalena Del Mar - Lima"
"Agrocentro Comercial De Ag Usa Lientes Sa De Cv","Cp 20140 Blvd A Zacatecas 117 A - Fracc Las Hadas Aguascalientes Mexico Tel 449 9123736 R F C","","Phone Numbers: 4499123736 --- Emails: ","United States","1","Miami, Fl","Valencia","290243","Pots Maceta Para Produccion Hidroponica","4","21054","Sistemas De Fletes Internationales S A De C V","Francisco I Madero 256 2Piso Col Centro C P 91700 Veracruz Mexico Telf 00522291784414 Fax 012291"
"Aide Trade Co Ltd","1401 21St St Ste R Sacramento Ca 95811 Tel:+1-909-481-8999 Email:Operation02@Link-Trans Com","link-trans.com","Phone Numbers: +19094818999 --- Emails: Operation02@Link-Trans Com","United States","1","Los Angeles, Ca","Yantian","670210","Artificial Potted Fiddel Plant Rack Solid Wooden","2","18010","Jl Customs Service Llc","20418 East Walnut Drive North Units 1B & 1C Diamond Bar Ca 91789 Attn:Jacky Tel:626-290-7687"
"Aimi Consolidaciones Sa","Tax Id:3-101-280316 Direccion: 800 Metros Al Oeste Del La Asuncion San Antonio De Belen","","Phone Numbers: 3101280316 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Istanbul","392410","Plastic Household Articles Oforma Pan","1","4194","Aimi Consolidaciones Sa","800 Mts Oeste De Mall Real Cariari 40703 Heredia"
"Ainien Inc","David 13535 Marquardt Ave Santa Fe Springs Ca 90670 562-318-9169 Aknien-Cn@Aknien Net","aknien.net","Phone Numbers:  --- Emails: 562-318-9169 Aknien-Cn@Aknien Net","United States","1","Long Beach, Ca","Shanghai","392630","Furniture Mat Plastic Flower Pot Wigs","1","14000","",""
"Alegacy Foodservice Products Grou","12683 Corral Place Santa Fe Springstel: 562 320-3100","","Phone Numbers: 5623203100 --- Emails: ","United States","1","Long Beach, Ca","Xingang","847439","Muffin Pan Strainer Spring Ong Soup Ladle Mixing Ddle Call Bell Cast Iron Ski Llet Hollow Handle Buffetware Sharpening Stone","1","10203","Alegacy Foodservice Products Grou","12683 Corral Place Santa Fe Springstel: 562 320-3100"
"Alg Worldwide","745 Dillon Drive Wood Dale Il 60191 United States P 630 350 7005 Ext 3051 F 630 766 3430","","Phone Numbers: 6303507005, 6307663430 --- Emails: ","United States","1","Port Everglades, Fl","Hamble","902230","Max Bottom Plate Packed Over Muck Truck Motorised Wheelbarrow Max Truck Motorised Wheelbarrow Max Motorised Wheel Barrow Power Barrow Electric Wheelbarrow Gxv Honda Engine Cable Skip Catch Brake Clutch Eyelet Hmax Pump Belt Inner Tube Cowling Side Max Truck Cowling Side Max Truck Pot Max Chassis Max Bottom Plate Bike Frame Bike Wheel Rear Bike Wheel Front","1","4973","Alg Worldwide","745 Dillon Drive Wood Dale Il 60191 United States P 630 350 7005 Ext 3051 F 630 766 3430"
"All American Containers Inc","9330 N W 110Th Ave Miami Fl 33178 Tel:305-887-0797 Fax:305-888-4133","","Phone Numbers: 3058870797, 3058884133 --- Emails: ","United States","1","Miami, Fl","Puerto Viejo De Azua","292620","Flt Flask Bottle Tamper Eviden Finish Pom Pot Plts","2","21049","All Americancontainers Inc","9330 N W 110Th Ave Miami Fl33178 Tel:305-887-0797 Fax:305-888-4133 Attn:Joel Montenegro"
"Alliance Component Soultions","930 West Ely Street 330 829 5006 F 330 821 7309 Carl Kasper Alliance Oh44601 Us","","Phone Numbers: 3308217309, 3308295006 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","","380520","Support Oil Level Sensor Steel Oil Pan","1","4627","Alliance Component Soultions","930 West Ely Street 330 829 5006 F 330 821 7309 Carl Kasper Alliance Oh44601 Us"
"Allsop Inc","913 Squalicum Way #201 Belingham Wa 98225 Tel 360 2081226 Att: Mr Matt Canpbell","","Phone Numbers: 3602081226 --- Emails: ","United States","1","Tacoma, Wa","Kao Hsiung","180690","Pot Pad Pack Cocoa Pot Pad Pack Cocoa Upc Plts","1","1121","Allsop Inc","1461 Commerce Dr Laramie Wy 82070 Tel:307-760-2619 Attn:Mr Greg Lopez"
"Ally Network Inc","1710 W Cameron Ave Ste # 200 Wes T Covina Ca 91790 Tel: 626 705-9799Email: Dutysav@Gmail Com 91790 Us","","Phone Numbers: 6267059799 --- Emails: Dutysav@Gmail Com 91790","United States","1","Long Beach, Ca","Ningpo","761511","Cooking Pot","1","12300","Ally Network Inc","1710 W Cameron Ave Ste # 200 Wes T Covina Ca 91790 Tel: 626 705-9799Email: Dutysav@Gmail Com Us"
"Almacen El Gato Negro 2Nd","Ave 5-6 Calle S O Barrio Centro San Pedro Sula Honduras Tel: 504-2552-8069","","Phone Numbers: 50425528069 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Istanbul","170260","Stainless Steel Ock Pot Ladle Each Packed Gift Six Sets Packed Master Rton Master Ode Prepai Till San Pedro Sula Shippin Bill May Oss Gol Eastern International Limite Hongkong Freigh","1","10340","Almacen El Gato Negro San Pedro Sula Honduras Tel","504 25528069 / Rtn No :- 05019002057995"
"Alta Health Supplies Inc","100 E Valley Blvd Alhambra Ca 9 1801 T 626-475-7755","","Phone Numbers: 6264757755 --- Emails: ","United States","1","Long Beach, Ca","Yantian","392490","Furniture Massage Table Pillow Disposable Tabt Decor Plastic Flower Pot Paper Picture Imitation Flower Plastic Lamp Cover Label","1","6670","Alta Health Supplies Inc","100 E Valley Blvd Alhambra Ca 9 1801 T 626-475-7755"
"Amazon Gyr3","8181 W Roosevelt St Phoenix Az 85043 Phone: 909 347-6142","","Phone Numbers: 9093476142 --- Emails: ","United States","1","Los Angeles, Ca","Yantian","090190","Coffee Machine Coffee Machine Pot Cover Frame Pot Rack China","1","9580","Amazon Gyr3","8181 W Roosevelt St Phoenix Az 85043 Phone: 909 347-6142"
"Amazon Logistics Inc","410 Terry Avenue North Seattle Wa 98109-5210 U S A Fax: 206-266-7010","","Phone Numbers: 2062667010 --- Emails: ","United States","1","Long Beach, Ca","Yantian","761510","Dry Weig Unit Tare Ight Soc Wood Mate Rial Amazonbasics Piece Stic Kit Chen Cookware Pans Utensils","3","10759","Ups Supply Chain Solutions","19701 Hamilton Avenue Suite 250 Torrance Ca 90502 Attn:Amazon Us Docs Tel 310 4042777"
"Ambey Industries G T","Mandi Gobindgarh - 147301 Punjab Ph No 0091-9216689828","","Phone Numbers: 0091921668982 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Halifax, Ns","720449","Heavy Melting Scrap Heavy Melting Scrap Cers Xxnotify Party Iec Gstin Aagfa Pan Aagfa Mail Ambeyindustries Gmail","7","121010","Ambey Industries G T","Mandi Gobindgarh - 147301 Punjab Ph No 0091-9216689828"
"Amelia Nourse Tarbet","12800 Silver Creek Dr Austin Texas 78727 Usa Ameliatarbet@Gmail Com","","Phone Numbers:  --- Emails: Usa Ameliatarbet@Gmail Com","United States","1","Houston, Tx","Le Havre","902290","Stools Pots Tables Chairs Benches Stools Pots Tables Chairs Benches Mirror Sofas Armchairs Dining Sets Lamps Cabinets Doors","1","3237","Amelia Nourse Tarbet","12800 Silver Creek Dr Austin Texas 78727 Usa Ameliatarbet@Gmail Com"
"American New Logistics Service","18521 #8 E Gale Avenue City Of Industry Ca 91748 Michael Zhang T: 626 225 8083 Ext 806","","Phone Numbers: 6262258083 --- Emails: ","United States","1","Los Angeles, Ca","Yantian","761511","Saving Pot Saving Pot","1","13852","Zhejiang Well Import & Export Co Ltd","Add:2 Floor No 82 Changchun 9 Street Yiwu City Zhejiang Province China"
"American Truck Technology","2772 Golf View Drive Unit B Naperville Illinois 60563 Usa Tel:800 985 0168","","Phone Numbers: 8009850168 --- Emails: ","United States","1","Long Beach, Ca","Semarang","761511","Ring Nut Pot Silver Coating Ring Nut Pot Black Removal Tool","1","2369","Trust Air Cargo Usa United Trade Logistic","2206 Lively Blvd Elk Grove Village Il 60007"
"Amrapur Overseas Inc","1560 East 6Th Street Suite 101 Corona C A 92879 Usa E-Mail Id: Jaime@Amrapur Com","amrapur.com","Phone Numbers:  --- Emails: Jaime@Amrapur Com","United States","1","Los Angeles, Ca","Hong Kong","630491","Acrylic Knitted Throw Only Five Hundred Fifty Knitted Home Furnishing Other Ups Items Acrylic Knitted Throw Quantity Shipping Bill Wet Pan Aaack Gstin Aaack Buyer Other Than Consignee Lachmis International Harbour Crystal Center Granville Road Tst Estate Kowloon Hong Kong Clearfreight Ground Ave Suite Segundo Usa","1","3949","Amrapur Overseas Inc","1560 East 6Th Street Suite 101 Corona C A 92879 Usa E-Mail Id: Jaime@Amrapur Com"
"Ana Trade Inc","1921 E Colonial Dr Orlando Fl 32803407 4882557","","Phone Numbers: 32803407488255 --- Emails: ","United States","1","Tampa, Fl","Pusan","940340","Poster Stainless Steel Kitchenware Refrigeration Display Cabinet Roller Blind Hot Pot Induction Cooker Seasoning Platform Silastic Mould Seasoning Pvc Imitation Leather Ceilinglamp Wall Clock Decorative Picture Shoe Cabi Mat Label Sticker Slicer Aluminum Strips Menu Wooden Kitchenware Wooden Tea Tray Bottl Opener Wine Glass Table Chair Tinfoil Electric Food Warmer Kneading Mat Tea Pressure Cooker Accessories Fishing Line Light Stick Round Bottomed Frying Pan Wooden Handle Fishing Gear Boiling Drawer Electric Kettle Plastic Drum Mahjong Electronic Kitchen Scale Front Brake Pad Grilled Fish Dish","1","2210","Ana Trade Inc","1921 E Colonial Dr Orlando Fl 32803407 4882557"
"Andorra Trade Co Ltd","C/O Amazon Services Llc 410 Terry Aven Seattle Wa 98109-5210 Ein Number:71093731900","","Phone Numbers: 71093731900 --- Emails: ","United States","1","Savannah, Ga","Panama Canal ?C Caribbean","670290","Flower Pot Flower Pot Mat Solid Wood Ein","1","11701","Jaak Transport Inc","21073 Pathfinder Road Suite 101 Diamond Bar Ca 91765 Tel:951-520-7695 Email:Info@Jtichb Com/Jimmy@Jtichb"
"Andrew Sheret Limited","13325-A Comber Way Surrey Bc V3W 5V8 Canada Chris Deibert 604-567-4403","","Phone Numbers: 6045674403 --- Emails: ","United States","1","Seattle, Wa","Pusan","691090","Ceramic Sinks Washbasins Washbasinpedestals Baths Bidets Water Closet Pans Fluscisterns Urinals Second Party Name Schenker Canada Limited Address Northwest Drive Mississauga Ontario Canada Mrs Filomena Zelano","1","8850","Schenker Of Canada Limited","6555 Northwest Drive Mississauga Ontario L4V 1K2 Canada Mrs Filomena Zelano"
"Apar Industries Limited","Survey No 6074 2228 1991 6341 2219 Valsad Gj 396120 India","","Phone Numbers: 607422281991634 --- Emails: ","United States","1","Houston, Tx","South Riding Point","400270","Synthetic Rubber Factice Derived From Oils Royalene Bps Days Free Time Destination Pan Aaacg Iec Gstin Aaacg","2","24035","Apar Industries Limited","Survey No 6074 2228 1991 6341 2219 Valsad Gj 396120 India"
"Apparel Vision Inc","104 W 40 Street Suite 420 New York Ny 10018 U S A Tel 646-475-8363","","Phone Numbers: 6464758363 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Port Qasim","520832","Cotton Polyester Dyed Fleece Hood Pan Cotton Dyed White Jersey Men Shirt Form Mbl Dated Sep Cargo Cargo","1","12410","Trade Expeditors Usa Dba Teu Global","242 Old New Brunswick Road Suite 145 Piscataway Nj 08854 Usa"
"Aprile Mto Mexico Sa De Cv","Av Insurgentes 1032 3Rd Floor Col Del Valle Cp 03100 Df Mexic Phone: 0052 55 1107 1170 X 111","","Phone Numbers: 00525511071170 --- Emails: ","United States","1","Miami, Fl","Algeciras","251400","Crates Slate Stone Tiles Details Mpg Iec Crates Sla Stone Tiles Details Mpg Iec Nagar Andheri Eas Mumbai Pan Aakca Gst Aakca Operati Onsmb Aprilenet","3","48000","Aprile Mto Mexico Sa De Cv","Av Insurgentes 1032 3Rd Floor Col Del Valle Cp 03100 Df Mexic Phone: 0052 55 1107 1170 X 111"
"Aqua Gulf Transport Inc","1301 West Newport Center Drive Deerfield Beach Fl 33442 Usa Tel: 954-360-6900 Ext 3325 Ein : 222847785","","Phone Numbers: 9543606900 --- Emails: ","United States","1","San Juan, Puerto Rico","Panama Canal ?C Caribbean","841940","Artificial Plant Artificial Plant Artificial Plant Decorative Picture Artificial Plant Clock Curtain Flower Pot Photo Frame Solar Led Light Storage Ningbo Zhejiang China Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","6","37428","Aqua Gulf Transport Inc","1301 West Newport Center Drive Deerfield Beach Fl 33442 Usa Tel: 954-360-6900 Ext 3325 Ein : 222847785"
"Ariana Sweets Inc","4461 Peralta Blvd Suite&Fremont Ca 94536 California U S A Tel +1510-378-1991 Email Infoarianasweets Com","","Phone Numbers: +15103781991 --- Emails: ","United States","1","Norfolk, Va","Livorno","392690","Pressure Cooker Work Pan Skewers Cap Handles Gaskets Fuses Hand Fans","1","13920","Ariana Sweets Inc","4461 Peralta Blvd Suite&Fremont Ca 94536 California U S A Tel +1510-378-1991 Email Infoarianasweets Com"
"Arpit Metal Industries Plot","No 54 B Shed No 1 Jhotwara Industrial Area Jaipur- 302012 Rajasthan India Iec Code 1308014970","","Phone Numbers: 1308014970 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Halifax, Ns","760200","Aluminium Scrap Tale Isri Cers Party Iec Gstin Amkpk Pan Amkpk Amiimportexportsgmail","2","23602","Allied Overseas Dmcc","Unit No 502 Jumeirah Bay - Tower X2 Jumeirah Lake Towers Jlt Dubai U A E Tel +971 4 4277033"
"Ascend Laboratories Spa","Avenida Apoquindo 4700 Depto 1701 Las Condes Chile 4700 Chile Tel:+56 942315378","","Phone Numbers: +56942315378 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Algeciras","293399","Fcl Tota Only Pall Ets Eight Hundred Forty Only Pha Rmaceutical Loratad Ine Tablets Osart Pot Tab Losartan Tab Ibuprofen Tabs Gabapentin Cap Bill Nos Dtd Deliver Address Eterago Chile Spa President Jorge Alessandri Rodriguez Comuna San Bernardo Santiago Chile Days Free Time Dete Ntion Port Destina Tion","1","6260","Ascend Laboratories Spa","Avenida Apoquindo 4700 Depto 1701 Las Condes Chile 4700 Chile Tel:+56 942315378"
"Asiapac Logistics Mexico S A De C V","Av Insurgentes Sur 664 Piso 11 Col Benito Juarez 03100 Mexico City - Mph: +52 55 13280400","","Phone Numbers: +525513280400 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Rotterdam","691390","Flower Pots Cover Pots Plant Pots Shippers Stowage Ight Destination Charges","1","7024","Asiapac Logistics Mexico S A De C V","Av Insurgentes Sur 664 Piso 11 Col Benito Juarez 03100 Mexico City - Mph: +52 55 13280400"
"Atekcity Corp","Address:1202 N Miller St Suite A Anaheim Ca 92806 United States David Lee@Kerryapex Com","kerryapex.com","Phone Numbers:  --- Emails: David Lee@Kerryapex Com","United States","1","Los Angeles, Ca","Yantian","950320","Smart Hub Electric Kettle Led Bulb Luggage Scale Kitchen Scale Electronic Scale Airhumidifier Roast Pan Does Solid Wood","1","12761","Apex Maritime Co Lax Inc","565 Brea Canyon Road Suite D Walnut Ca 91789 Us T:+1 909 5948828 F:+1 909 5949199"
"Atlant Pacific Llc","151 Regal Row Suite 101 Dallas Tx 75247 Usa Tel: 415 876-6199","","Phone Numbers: 4158766199 --- Emails: ","United States","1","Los Angeles, Ca","Pusan","730890","Valley Cap Rake Channel Channel Pan Valley Cap Rake Channel Channel Pan Coated Metal Roofing Charcoal Grey Steel Guard Hip Ridge Degree Valley Cap Rake Channel Channel Pan Bar Weathered Timber Steel Guard Hip Ridge Degree Eave Flashing Birch Steel Guard Hip Ridge Degree Eave Flashing Flat Sheet Rake Channel Channel Pan Roofing Granule Walnut Valley Cap Flat Sheet Bar Stone Coated Channel Pan Stone Coated Valley Cedar Stone Wood Shake Shake Cap Stone Coated Valley Fascia Bar Roofing Granule Plts Pkgs","4","38486","Cj Logistics Holdings America Corp","151 Regal Row Suite 112 Dallas Tx 75247 Usa Tel:972 986-5500"
"Auto Metal Direct Llc","940 Sherwin Parkway Ste 180 Tel 7709670909 Fax 7706926360 Buford Ga30518 Us","","Phone Numbers: 7706926360, 7709670909 --- Emails: ","United States","1","Savannah, Ga","Kao Hsiung","902139","Auto Body Chrger Fndr Bbody Rad Supt Lwr Car Pan Plugs","1","6393","",""
"Avios S A","Rosales 4060 Villa Lynch 1672 Buenos Aires Argentina Cuit No 30-69405361-7","","Phone Numbers: 3069405361 --- Emails: ","United States","1","Charleston, Sc","Algeciras","540233","Polyester Xturised Yarn Nim Dpdd Black Cif Buenos Aires Argentina Sbno Eight Applicable Time Days Combined Deten Tion Demurrage Port Discharge Place Delivery Pan Tax Aajcs","2","26475","Avios S A","Rosales 4060 Villa Lynch 1672 Buenos Aires Argentina Cuit No 30-69405361-7"
"Az Gems Inc","405 Missouri Ct Redlands Ca 92373 Usa Fda Registration No 16502951940","","Phone Numbers: 16502951940 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Shanghai","030617","Cargo Stowed Refrigerated Sat Requested Carrying Temperatuof Degrees Celsius Master Master Raw Frozen Head Less Shell Vannamei Shrimp Block Latin Name Litopenaeus Vannamei Lot Master Sae Dated Shipping Bill Dated Apru Liner Full Temperature Minus Degrees Celsius Also Party Gems Missouri Redlands Usa Fda Registration Pan Adupr Dch Gst Aajcs","2","24380","Az Gems Inc","405 Missouri Ct Redlands Ca 92373 Usa Fda Registration No 16502951940"
"B B Dakota Inc","52-16 Barnett Ave Long Island City Ny 11104 Carrierinvoice@Stevemadden Com","stevemadden.com","Phone Numbers:  --- Emails: 11104 Carrierinvoice@Stevemadden Com","United States","1","Long Beach, Ca","Shanghai","680510","Ladies Woven Jacket Ladies Woven Pan","1","419","Geodis Usa Llc","2155 E 220Th St Carson Ca 90810 Tel# 310 642-5073"
"Ba Robinson Co Ltd","11897 103A Ave Surrey V3V 0B5 Bc Canada Mr Darrick Cullum T +16044442000 E Darrick Cullumbarobinson Com","","Phone Numbers: +16044442000 --- Emails: ","United States","1","Long Beach, Ca","Livorno","691090","Ceramic Sinks Washbasins Accessories Lavatory Seats Covers Ceramic Sinks Washbasins Washbasin Pedestals Baths Bidets Water Closet Pans Flushing Cisterns Urinals","1","14310","Schenker Of Canada Limited","6555 Northwest Drive Mississauga Ontario L4V 1K2 Canada Mrs Filomena Zelano T +19052938667"
"Bag Arts Llc","1161 Broad Street Suit 118 Shrewsbury Nj 07702 212-684-7020 P Email Marcbagarts Com","","Phone Numbers: 07702212684 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Mundra","481920","Paper Full Contaning Eight Hundred Fifty Three Paper Paper Board North Face Large Paper Bags Inch North Face Medium Paper Bags Inch Pbexp Xgst Aabcv Pan Aabcv","1","15995","Bag Arts Llc","1161 Broad Street Suit 118 Shrewsbury Nj 07702 212-684-7020 P Email Marcbagarts Com"
