"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Cipta Mebelindo Lestari Pt","Dusun Iv Tanjung Selamat Percut Sei Tuan Deli Serdang Tax Id : 01 516 527 7-125 000 Indonesia","","Phone Numbers: 015165277125000 --- Emails: ","Indonesia","2","Oakland, Ca","Shanghai","940360","Furnitures, Wooden Furniture","2","20196","Yan S International Inc","2135 Stagecoach Road Stockton United States 95215"
"City Ocean Logistics Co Ltd","22F A Bldg Aerospace Skyscraper No 4019 Shennan Road Futian District China 518048 China Cn Tel:0755-33339933# 518048, 22F A Bldg Aerospace Skyscraper No 4019 Shennan Road Futian District Shenzhen Chinatel 86-0755-33339933 Fax -","","Phone Numbers: 075533339933, 8607553333993 --- Emails: ","China","2","Long Beach, Ca, Tacoma, Wa","Hong Kong, Ningpo","262060, 940360","Garden Furniture Table Chair Cushion Acn Citadi Solid Wood Canadarddfreight Canadarddfreight, Said Ntain Wooden Furniture According Proforma Hbl Vnlaxsg Scac Ctyo Nac Maria Yee Furnishings Stow Said Ntain Wooden Furniture According Proforma Hbl Vnlaxsg Scac Ctyo Nac Maria Yee Furnishings Stow Said Ntain Wooden Furniture According Proforma Hbl Vnlaxsg Scac Ctyo Nac Mariayee Furnishings Said Ntain Wooden Furniture According Proforma Hbl Vnlaxsg Scac Ctyo Nac Maria Yee Furnishings","5","21001","City Ocean International Freight, Rdd Freight International Canada Inc","1350 Valley Vista Drive Diamond Bar Ca 91765 United States Us Diamond Bar Ca 91765, 250 Consumers Road Suite 717 North York Ontario M2J 4V6 Tel 416-499-2388---"
"Classicdesign It Srl","Ph 0523 874003 Via Acerbi 44 Pontedellolio Pc 29028 It, Ph 0523 874003 Via Acerbi 44 Pontedellolio Pc Zip 29028 It","","Phone Numbers: 0523874003 --- Emails: ","Italy","2","New York/Newark Area, Newark, Nj","Genoa","940360","Wooden Furniture Nesoi Pkg Chest Drawerchair, Wooden Furniture Nesoi Pkgs Clash Applique Chair","2","102","Vandegrift 100 Wealnut Ave","Suite 600 Clark Nj 07066 Attn Cristina Phone201 915 9500 Ext 5112 Email"
"Comercial Malasa S L U","Cuesta De La Tapia 42 15679 O Temple - Cambre - Coruna Tel +34981662887","","Phone Numbers: +34981662887 --- Emails: ","Spain","2","San Juan, Puerto Rico","Cartagena","940360","Shop Furnitures","2","7394","United Customs Services Inc","2323 Nw 82Nd Ave Suite 201 Doral Fl 33122 Usa Tel 305-639-9584 Att David Whittingham Chb"
"Conturk Deniz Acenteligi Ve Ulusl","Kurbagalidere Cad No:25 D:5 Kadik Tel: 0090 216 545 83 06 Fax: 0090 216 545 87 92, Kurbagalidere Cad No:25 D:5 Kadik Turkey Tel: 0090 216 545 83 06","","Phone Numbers: 0090216545830, 0090216545879 --- Emails: ","Turkey","2","Miami, Fl","Algeciras","300590","Adhesive Furniture Product Ion Imo","4","43288","Heavy Porters Sa De Cv, Iungo Logistics Sa De Cv","Michoacan 711 Col Nuevo Repueblo Monterrey N L Mexico Cp 64700 Tax Id Hpo090113497, Tax Id: Ilo180306V24 Circuito Metropolitano Sur 2000 Col Cuexcomatitlan Tlajomulco"
"Currey China Limited","Yusen Logistics Shenzhen Co Ltd 7F Rongchao Tower 4036 Jintian Rd Futian Cbd Shenzhen 518026 China Tel 755-32990085 Fax 755-32990254 O/B Currey China Limited ++","","Phone Numbers: 75532990085, 75532990254 --- Emails: ","China","2","Tampa, Fl","Pusan","940520","Furniture Nil","2","14747","Haverty Furniture Companies Inc","780 Johnson Ferry Road Ne Suite 800 Atlanta Ga 30342 Attn:Samantha Hasbrouck Tel:404-443-2900 Ext 1508 ++"
"Cv Amertham","Jl Selukat Banjar Dinas Gelgel Keramas Blahbatuh Gianyar Bali Npwp: 31 579 310 9-907 000, Jl Selukat Banjar Dinas Gelgel Keramas Blahbatuh Gianyar Bali Npwp: 315793109907000","","Phone Numbers: 315793109907000 --- Emails: ","Indonesia","2","Norfolk, Va, Oakland, Ca","Hong Kong, Kao Hsiung","681099","Furniture Ctr Small Sitting Buddha Nat Med Driftwood Nat Driftwood Nat Lrg Driftwood, Furniture Handicraft Small Sitting Buddha Nat Med Driftwood Nat Driftwood Nat Lrg Driftwood Singing Bowl Mortar Nett Ship World Market Stockton Zephyr Stockton Gate Attention International Logistics Phone Attention International Logistics Phone Elvin Briones Manager Operations Compliance","2","13351","World Market Management Services Llc","1201 Marina Village Parkway Alameda Ca Us 94501 @@, C/O World Market Virginia Distribution Centre Shirley T Holland Commerce Park 12300 Dominion Way Windsor Usa"
"Cv Bali Bakti Anggara Jl Mulawarman","No 2A Lingk Kaja Kauh Kel Abianbase Gianyar Bali Npwp : 033221797907000","","Phone Numbers: 033221797907000 --- Emails: ","Indonesia","2","Norfolk, Va, Oakland, Ca","Hong Kong, Kao Hsiung","442011","Furniture Ctr Nat Driftwood Dbl Glass, Furniture Nat Driftwood Dbl Glass Ctr Nat Driftwood Dbl Glass","2","24475","World Market Management Services Llc","1735 Zephyr Street Stockton Ca 95206 Usa Phone: 510-893-7300, C/O World Market Virginia Distribution Centre Shirley T Holland Commerce Park 12300 Dominion Way Windsor Usa"
"Dongguan Cocheen Furniture Co Ltd","15 Housha Road Yongkou Industry Houjie Town Dongguan Guangdong China Tel 86-769-85917275X","","Phone Numbers: 8676985917275 --- Emails: ","China","2","San Juan, Puert, San Juan, Puerto Rico","Puerto Manzanillo","842860, 940140","Furniture Fabric Sofa Chair Xfax Xxssn Xxxattn Manuel Almonte Xxxphone Furniture Fabric Sofa Chair Xfax Xxssn Xxxattn Manuel Almonte Xxxphone, Furniture Fabric Sofa Xfax Xxssn Mrn Xxxattn Manuel Almonte Phone","4","10618","Mlb Logistics","Urb Los Montes Bellos 745 Calle Petirrojo Dorado Pr 00646 Tax Id 66-0948795Xxx"
"Dongguan Tianhang Furniture Co Ltd","The 1St Industrial Area Dazhou Village Qiaotou Town Dongguan Guangdong China 523525 523525 Cn","","Phone Numbers: 523525523525 --- Emails: ","China","2","Tacoma, Wa","Yantian","940140","Furniture Sofa Yqd Customer Fob Shenzhen Llect","2","9100","",""
"Embelco Art Shipping Sprl","Lambroekstraat 17 B-1930 Zaventem / Belgium Eori: Be0686 709 223","","Phone Numbers: 0686709223 --- Emails: ","Belgium","2","Los Angeles, Ca","Anvers","940360","Loaded Heat Treated Into Heat Treated Crates Furniture Decorative Items","2","21320","American Services","5221 W 102Nd Str 106L 90045 Los Angeles Usa Ph: +1 310 381 0030, 5221 W 102Nd Str 106L 90045 Los Angeles Usa Ph: 흽瓟쵴퍽 Fax:흽瓟쵴퍝"
"Eric Bates Sons Ltd","Horning Road West Hoveton Norwich Norfolk Nr12 8Qj United Kingdom Telephone 01603 781771, Horning Road West Hoveton Norwich Norfolk Nr12 8Qj United Kingdom Telephone 01603 781771 Fax 01603","","Phone Numbers: 01603781771 --- Emails: ","United Kingdom","2","Savannah, Ga","Coryton","940370, 940600","Furniture Plastics Nesoi Furniture, Prefabricated Buildings Furniture","2","14000","Atlanta Customs Brokers","650 Atlanta South Parkway Suite 104 Atlanta Georgia 30349 Usa Telephone 404 762 0953"
"Everbright Hospitality Co Ltd","Tel:0769-22214723 2 Mingxin Street Dongcheng District Dongguan City Dongguan","","Phone Numbers: 076922214723 --- Emails: ","China","2","San Juan, Puerto Rico","Philipsburgh","940370","Furniture","5","26510","Island Delivery Service","9091 Castle Coakley Christiansted Vi 00820-5609 Attn: Debbie Henry"
"F V Area Andina S A","Ruc 1790208087001 Sangolqu V A Amagua A Km 25 Quito - Ecuador Tel Fono No 5932 233 2233, Ruc 1790208087001 Sangolqui Via Amaguana Km 25 Quito-Ecuador","","Phone Numbers: 1790208087001, 59322332233 --- Emails: ","Ecuador","2","San Juan, Puerto Rico","Cartagena, Caucedo","392490, 691010","Sanitary Ware Toilets Sinks Domestic Use Sanitaries Porcelain Wooden Furniture Commercial Dae, Toilet Seats Andcovers Plastics Sanitary Ware Toilet Seats Covers Plastics Plastics Other Articles Toilets Sinks Domestic Use Sanitaries Porcelain Wooden Furniture Dae Commercial","2","34540","H Q J Plumbing Supplies Inc","Tax Id 660504224 Hormigueros Pr 00660 San Juan - Puerto Rico Ph 787-849-1025"
"Foshan Nanhai Dong Tian Yang","Dachong Industrial District Lishui Town86755-22916080","","Phone Numbers: 8675522916080 --- Emails: ","China","2","Tacoma, Wa","Yantian","940360","Beauty Spa Furnitures","2","15673","Top Beauty Supply Inc","370 Alden Road Markham Ontario L3 R 4C1 Canada905-4150588"
"Fujian Kangjia Furniture Co Ltd","Luzhong Village Lefeng Town Nan An City Fujian Province China Tel:0595-86576777 Fax:0595-86576688, Luzhong Village Lefeng Town Nan&A Pos;An City Fujian Province China 05925510132","","Phone Numbers: 05925510132, 059586576688, 059586576777 --- Emails: ","China","2","Houston, Tx, New York/Newark Area, Newark, Nj","Xiamen","940370","Furniture, Furniture Bed Solid Wood Scmc Rwrd","3","33521","Jingying Inc, Paqs Logistics Inc","10790 W 50Th Ave Wheat Ridge Col Orado 80033-6725404-680-4628, 15730 Salt Lake Ave City Of Industry Ca 91745 Mobil:001-6264333314 Email:Jx8889@Gmail Com"
"Gee2 Group","Dis Tic Ltd Sti Mehmet Nesih Ozmen Mah Fatih Cad Metar Is Merkezi Sit No:23/2 Gungoren/Istanbul Merter Vd: 0460695002","","Phone Numbers: 0460695002 --- Emails: ","Japan","2","Savannah, Ga","Adana","940169","Furniture","2","17520","Almanar Llc","3611 1St Street East Suite 1200 Bradenton Florida Zip Code:- 34208 Store Name :- Max Furniture Outlet Phone :- 813 5035152"
"Geneau Santiago","Intendente Neyer 924- Beccar Provincia De Bs As Argentina Cuit / Tax Id 20-34982528-8, Malvinas Argentinas 4674 - Victoriaprovincia De Buenos Aires Argentina Cuit 20-34982528-8","","Phone Numbers: 2034982528 --- Emails: ","Argentina","2","Port Everglades, Fl","Buenos Aires","281830, 940370","Aluminum Muebles Aluminio Aluminum Furniture Comercial Factura Comercial Ncm, Furniture Consolidated Cargo","2","9032","Malibu Furniture Llc, Pampa Living Llc","18351 Northeast 4Th Court North Miami 305-470-0114 Miami - Estados Unidos, 4696 Nw 74 Th Ave Miami Fl 33166 United States"
"Guangdong Muyuan Furniture Industrial Co Ltd","Jincheng Industrial Payk Jiaochen Town Jiaoling District Tel:0753-7583006, Jincheng Industrial Payk Jiaochen Town Jiaoling District Tel:0753-7583006 Fax:0753-7583368","","Phone Numbers: 07537583006, 07537583368 --- Emails: ","China","2","Los Angeles, Ca","Yantian","940390","Furniture Furniture Engineered Wood Product Complies Epa Cfr Tsca Title Requirements Formaldehyde Hereby Certify That Does Solid Wood, Furniture Furniture Furniture Engineered Wood Product Complies Epa Cfr Tsca Title Requirements Formaldehyde Hereby Certify That Does Solid Wood","4","25145","Acme Furniture Industrial Inc","18895 E Arenth Ave City Of Industry Ca 91748 Tel : 626-964-3456 Fax : 626-964-3939, 18895 E Arenth Ave City Of Industry Ca 91748 Tel:626-964-3456 Fax: 626-964-3939"
"Hangzhou Yangtse River Delta Group","1 Zhazhuang Qiao Village Renhe Town Yuhang District Hangzhouchina Tel:0086571-88260821 Fax:","","Phone Numbers: 00865718826082 --- Emails: ","China","2","Tacoma, Wa","Ningpo, Shanghai","481500, 940390","Cut Sewn Furniture Coverings Upholstery Fabr Ics, Upholstery Fabrics Cut Sewn Furniture Coveri Ngs","2","18010","",""
"Hedleys Group Ltd","3 St Leonards Road London Nw10 6Sx Vat No Gb 240 9471 66 Tel 020 8965 8733","","Phone Numbers: 02089658733 --- Emails: ","United Kingdom","2","Los Angeles, Ca, New York/Newark Area, Newark, Nj","Hamble","940370","Furniture","2","17500","Portside Customs Service Inc, Rodolfo Corral Inc","17215 Studebaker Rd Ste250 Cerrito Ca 90703 Tel 310 568-9808 Tomrodolfocorral Com, 560 Sylvan Ave Suite 2054 Englewood Cliffs Nj 07632 Phone 908-352-3333 Email Vinnyportsidecustoms Com"
"Highland Metal Manufacturing","Yusen Logistics Shenzhen Co Ltd 7F Rongchao Tower 4036 Jintian Rd Futian Cbd Shenzhen 518026 China Tel 755-32990085 Fax 755-32990254 O/B Highland Metal Manufacturing ++","","Phone Numbers: 75532990085, 75532990254 --- Emails: ","China","2","Tampa, Fl","Pusan, Yantian","940320","Furniture Nil, Furniture Nil Declared That Wood","4","40209","Haverty Furniture Companies Inc","780 Johnson Ferry Road Ne Suite 800 Atlanta Ga 30342 Attn:Samantha Hasbrouck Tel:404-443-2900 Ext 1508 ++"
"Hoang Di Co Ltd","Tan Lap Hamlet An Dien Town Ben C At District Binh Duong Ben Cat Bi Nh Duong Vietnam 274 3554313 Tel","","Phone Numbers: 2743554313 --- Emails: ","Vietnam","2","Seattle, Wa","Shanghai","940350","Wooden Bedroom Furniture","2","14965","Royal Venture Development Group Ltd","157 Harrison St Toronto On M6J2A5 Canada Toronto Ontario Canada Tel Ex: M6J 2A5, 157 Harrison St Toronto On M6J2A5 Toronto Ontario Canada Telex: M6 J 2A5"
"Hongfu Vietnam Co Ltd","Uyen Hung Town Tan Uyen District Binh Duong Province Tel: 84 0650- 3642430","","Phone Numbers: 840650364243 --- Emails: ","Vietnam","2","Los Angeles, Ca, Norfolk, Va","Vung Tau","940350","Wooden Furniture Bedrooms Setshs Cfm Customer Sol Wood, Wooden Furniture Bedroomssets Holland House Product Purchase Ntainer Complies Epa Cfr Formaldehyde Standards Composite Wood Act Title Toxic Substances Control Act Tsca Solid Wood Ant Imports Logistics Specialist Foblogistics Hollandhouse Biz","2","13110","American Global Logistics Llc, Sam Levitz Furniture Ein","3399 Peachtree Rd Ne Suite 1130 Atlanta Ga 30326 Usa Tel: 866-285- 9610 Fax: 678-298-8343 Ein 62-, 86-0108422 3430 E 36Th Street Tucson; Az 85713 Phone: 520-624-7443 Contact: Eric Holton"
"Hsien Yang Industries Co Ltd","Lot 1 Tam Phuoc Industries Park Bien Hoa City Dong Nai Province Viet Nam Tel&#65306;+84-61-3512461 63, Lot 1 Tam Phuoc Industries Park Bien Hoa City Dong Nai Province Viet Nam Tel: +84-61-3512461 63","","Phone Numbers: +846135124616 --- Emails: ","Portugal","2","Charleston, Sc, New York/Newark Area, Newark, Nj","Vung Tau","290544, 940350","Furniture Bedroom Furniture Bedroom Declared That Wood, Furniture Bedrroom Sets","2","16544","All Ways Forwarding International Inc, Klaussner Intl Plt","701 Newark Avenue Suite 300 Elizabeth Nj 07208, 75 4402 S Bus Hwy 220 Asheboro Nc 27205 Phone#336-625-6175 Fax#336-626-3422"
"Hubnet Express","3-24-7 Higashishinagawashinagawa-K U Tokyotel:03-5462-7706 Fax:03-3471","","Phone Numbers: 0354627706 --- Emails: ","Japan","2","Los Angeles, Ca","Tokyo","940360","Wooden Furniture","2","21700","Exfreight Zeta Inc","2290-10Th Ave Suite 501 Lake Worth Fl 33461 U S A Tel:+1-877-208-5645"
"Hugo Arts Co Ltd","Chong Mei District Chasha Town Dongguan City Guangdong China Tel: 0769-86400148","","Phone Numbers: 076986400148 --- Emails: ","China","2","Los Angeles, Ca","Pusan, Yantian","071331, 970110","Copy Negotiable Release Procedures Furniture Oil Painting Wood Americangloballogistics, Copy Negotiable Release Procedures Furniture Oil Painting Wood Americangloballogistics Cargo Will Loaded Onto Hyundai Global Krpus","2","8722","One World Shippers Association","828 Main Street Suite 1101 Lynchburg Va 24504 Us Tel : 434-528-4915"
"Indole Mobilya San Ve Tic Ltd","Sti O S B 30 Cad No:11 Hacilar / Kayseri 38030 E-Mail:Muhasebe@Indolemobilya Com Tel: 352 503 87 07/0535 460 01 68, Sti O S B 30 Cad No:11 Hacilar /Kayserimuhasebe@Indolemobilya Com","indolemobilya.com","Phone Numbers: 05354600168, 3525038707 --- Emails: Hacilar /Kayserimuhasebe@Indolemobilya Com, Muhasebe@Indolemobilya Com Tel","Japan","2","New York/Newark Area, Newark, Nj, Norfolk, Va","Adana, Izmit","940350","Bedroom Furniture Sets Bedroom Furniture Sets, Wooden Furniture Kind Bedroom Excl Seats","4","40420","Asik International Inc","10 Union Ave Ste 10 Lynbrook Ny 11563 Phone: 718 322-8132 Fax: 718 322-7390 Cell: 917 771-0585 Ufuk@Asikchb Com"
"Intercorp Ind E Com De Moveis Ltda","Av Prefeito Guido Osterno 1010 - Centro Marco - Ce - Brasil - Cep 62560-000 Fone 88 3664-1300 Cnpj 63 296 818/0001-13, Av Prefeito Guido Osterno 1010 88 3664-1300","","Phone Numbers: 1010883664130, 8836641300 --- Emails: ","Brazil","2","New York/Newark Area, Newark, Nj, San Juan, Puerto Rico","Cartagena, Port Do Pecem","292010, 940360","Furniture Living Bedroon Due Ruc Weigt Fob Freigth Ncm, Furniture Phone Ext Wooden Furniture Ruc Ncm Fob","2","16279","Audrius Budraitis Address & Zip Code, Comfort Distributor Cayey","6685 Tomken Rd 12 Mississauga On L5T 2C5 Canada - Fone +1 647 831 74 89 Infocasarosa Ca, Porto Rico- Seguro Patronal Cruz Cesar@Yahoo Com- Cesar Cr"
"Jia Cheng Vietnam Co Ltd","Lot A8 A4 Area D9 Street Rach Bap Industrial Zone Ben Cat Binh Duong Vietnam Tel: 84-650-356-8588","","Phone Numbers: 846503568588 --- Emails: ","Vietnam","2","San Juan, Puerto Rico, Wilmington, Nc","Ningpo, Panama Canal ?C Caribbean","940360","Furniture Wooden Furniture Cust Mfa Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way, Wooden Furniture Cust Spa Solid Wood Materails Door","2","25459","Import Sloutions, Rooms To Go","601 Heritage Drive Suite 142 Jupiter Fl 33458 Tel: 561-842-3997 Fax: 561-842-3949, Customs House Broker-Nisha Sevilla 11540 Highway 92 East Seffner Fl 33584 Usa Tel:813-635-3136 / Fax:813-621-0173"
"Jiangsu Xiangsheng Bedtime Furniture Co Ltd","29 West Youyi Road Juegang Town Rudong County Iangsu Prc226400 0513-84190518, 29 West Youyi Road Juegang Town Rudong County Jiangsu Prc226400 T:0513-84190518 F:0513-84190818","","Phone Numbers: 051384190518, 051384190818, 22640005138419051 --- Emails: ","China","2","Long Beach, Ca, New York/Newark Area, Newark, Nj","","940360","Wood Furniture Declaration Does Any Solid Wood, Wood Furniture Wood Furniture Amy Yip Ewiinc Cathy Ewiinc Contact Susan Taylor Mail Staylor Samsonmktg Deerfeild Beach United States","2","14507","Samson Marketing C/O Lacquer Craft Hospitality, Traffic Tech International Us","10201 Nw 112Th Ave Ste 20 Miami Fl 33178 Usimp@Traffictech Com; Us Customs@Traffictech Com, 2575 Penny Road High Point Nc 27265 Telephone: 336 899-2140"
"Johnson Matthew Leonard","550 W 135Th St Gardena Ca 90248 U Sat:5624086677 Gardena Us, 550 W 135Th St Gardena Ca 90248 U T:5624086677 Gardena Ca 90248 Us","","Phone Numbers: 5624086677 --- Emails: ","Norway","2","New York/Newark Area, Newark, Nj","Vung Tau","841830, 910519","Furniture Infant Furniture Finley Crib Toddler Rail Finley Double Dresser Finley Drawer Chest Toddler Rail Providence Drawer Chest Vista Elite Drawer Chest, Wooden Furniture Providence Panel Crib Mini Guardrail Providence Drawer Double Dresser Monterey Crib Toddler Rail","14","67940","Cordaro Shipping Company","4398 Victory Blvd Staten Island New York 10314 Us"
"K Usa N Skyline Import& Export","Co Ltd No 263 Beiyuan Road Kunshan Jiangsu 215345 China Tel:+86-512-50130303 Fax:+86-512-57051153","","Phone Numbers: +8651250130303, +8651257051153 --- Emails: ","China","2","New York/Newark Area, Newark, Nj","Shanghai","940190","Sofa Furniture Recliner Furniture World Wide International Log Istics Roosevelt Road Suite Glenellyn Karen Henze Dir Ect Karenh Wwilog Istics Www Wwilogistics, Sofa Furniture Recliner Furniture World Wide International Logistics Roosevelt Road Suite Glen Ellyn Karen Henze Direct Karenh Wwilogistics Www Wwilogistics","10","62074","Lippert Interior Solutions Div Lippert Components","2602 College Avenue Goshen In 46528 Usa Also:Notify Party:#"
"Kendi Furniture Huizhou Co Ltd","No 9 Longshan 2Nd Road Daya Bay Western District Huizhou China Tel= +86 752 5952 988 Fax= +86 752 5952 162","","Phone Numbers: +867525952162, +867525952988 --- Emails: ","China","2","Long Beach, Ca","Shekou","940360","Furniture Wood Pack Ing","2","13239","Mega Furnishing Inc","4661 District Blvd Vernon Ca 9005 8 Email= Beverly9683333@Gmail Com Tel= 626-757-0797 Michael Mei"
"Kettal S Lgrupo Kettal","Aragon 316 Barcelona +34 977 157 270 T, Aragon 316 Barcelona Contact Mr Abel Abello +34 977 157 270 T","","Phone Numbers: +34977157270 --- Emails: ","Spain","2","Long Beach, Ca, Oakland, Ca","Barcelona","940390, 940394","Outdoor Furniture Furniture Pre Fabricated Buildings Codes, Outdoor Furniture Seat Metal Frames Chair Armchair Sofa Metal Furniture Structure Legs Furniture Metal Ther Cushions Pavilions","2","12739","Airgroup, Interport Freight Systems Inc","2923 Cerise Avenue Hawthorne Ca 90250 - U S A P I C Shelly Vandeveer Tel 310 9708000/Fax: 310 9708010, Logistics Company 2500 Nw 79Th Avenue Suite 122/123 Miami - Usa Contact Ms Jennifer Marin 0017865529002 T"
"L Antic Colonial S A","Ctra Nacional 340 Km 54 12540 Villarreal Castellon Spain Ph:964 53 45 45 Fx:964 52 71 30 Anticcolonial@Anticcolonial Com, U Ctra Nacional 340 Km 54 12540 Villarreal Castellon Spain Ph:964 53 45 45 Fx:964 52 71 30 Anticcolonial@Anticcolonial Com","anticcolonial.com","Phone Numbers:  --- Emails: 30 Anticcolonial@Anticcolonial Com","Spain","2","New York/Newark Area, Newark, Nj","Valencia","441520","Ceramic Tiles Pallet Ceramic Tiles Vinilico Pallet Conifer Wood Strips Iezes Pallet Boards Medium Density Iber Pallet Stone Mosaics Ardosia Pallet Marble Travertine Ala Bastros Pallet Slate Roof Facade Pallet Ceramic Tiles Pallet Ceramic Tiles Pallet Glass Cubes Given Pallet Other Manuf Iron Steel Pallet Aluminium Profiles Pallet Aluminium Other Pallet Lacquered Wood Furniture Display Furniture Other Pallet Samples Multi Assembled Boards Marble Travertine Andalabastros Glass Cubes Given Palle Samples Free Days Detentions Destination, Vinilico Pallet Multi Assembled Boards Pallet Stone Mosaics Ardosia Pallet Marble Travertine Ala Bastros Pallet Ceramic Tiles Pallet Ceramic Tiles Pallet Glass Cubes Given Pallet Aluminium Profi Les Other Aluminium Pallet Vinilico Multi Assembled Boards Pallet Wood Wall Teak Stone Mosaics Ardosia Marble Travertine Ala Bastros Pallet Glass Cubes Given Other Manuf Iron Steel Aluminium Other Pallet Ceramic Tiles Pallet Vinilico Pallet Samples Multi Assembled Boards Pallet Samples Albums Samples Pallet Samples Lacquered Wood Furniture Isplay Pallet Samples Clip Steel Fixer Stainless Steel Screws Pallet Aluminium Profiles Pallet Mansory Tools Accessories Mortar Concrete Dispersion Water Decals Epotech Pvc Profiles Profiles Natural Brass Chr Ome Bundle Aluminium Profiles Bundle Pallet Ceramic Tiles Pallet Free Days Detentions Destination","3","37976","Atlantic Customs Broker Inc","154 State St North Haven 06473 Ct Usa Ph:203 234-6510 Fx:203 234-6520 Ktraversano@Atlanticchb Com, 154 State St North Haven 06473 Ct Usa Ph:203 234-6510 Fx:203 234-6520 Ktraversano@Janelgroup Com"
"Linyi Bomei Furniture Co Ltd","Feixian Tanyi Industrial Yard Linyicity Shandong Province Chinatel: 86-539-5616967 Fax: 86-539-2119806","","Phone Numbers: 865392119806, 865395616967 --- Emails: ","China","2","Jacksonville, Fl","Qingdao","940340","Furniture Than Seats Bent Wood Nesoi Ofa Kind Kitchen","2","30910","All Wood Cabintetry Llc","210 Century Blvd Bartow Fl 33830 U Sat: 863 535-1105Jessica Popovics"
"Linyi Jiade Arts And Crafts Manufacturing Co Ltd","Banquan Junan Linyi Shandong China Tax:91 371 327 788 492 169C, Banquan Junan Linyi Shandong China Tax:91371327788492169C","","Phone Numbers: 91371327788492, 913713277884921 --- Emails: ","China","2","New York/Newark Area, Newark, Nj, Seattle, Wa","Pusan, Qingdao","940360","Wooden Furniture","3","31469","Guidecraft Inc","55509 Hwy 19W Winthrop Mn 55396 Fax:507-647-3254"
"Linyi Tailai Junxin Furniture Co Ltd","Address:Mapingshui Village Linpan Community Office Linyi County Shandong China 251500 Tel&Fax:86 534-4711661, Mapingshui Village Linpan Community Office Linyi County Shandong 251500 China Tel&Fax:86 0 534 4711661","","Phone Numbers: 86053447116, 865344711661 --- Emails: ","China","2","Long Beach, Ca, Los Angeles, Ca","Shanghai, Xingang","940161, 940370","Furniture Cabinet Table Chair Mirror, Furniture Handicarft","2","2596","Expeditors International Of Washington Inc, Wisteria Expeditors International Of Washington Inc","506 East Dallas Road Suite 400 Grapevine Texas 76051 Attn: Michelle Merrick, 506 East Dallas Road Suite 400 Grapevine Texas 76051 Phone: 817-410-5620"
"Low Fatt Wood Industries Sdn Bhd","Batu 20 Ajil 21800 Hulu Terengganu Terengganu Malaysia Tel09-686 1415 686 1608, Batu 20 Ajil 21800 Hulu Terengganu Terengganu Malaysia Tel09-686 1415 686 1608 686 1155","","Phone Numbers: 096861415686160 --- Emails: ","Malaysia","2","Los Angeles, Ca","Singapore","940360","Wooden Furniture Nesoi Purchase Quantity Sets Natural Rta Bar Stools","6","68300","Kuehne Nagel Inc","810 Landmark Drive Suite 225 Glen Burnie Md 21061 Ctc Kathy Pittman, 810 Landmark Drive Suite 225 Glen Burnie Md 21061 Ctckathy Pittman"
"Luoyang Cbnt Steel Cabinet Co Ltd","Zhonggou Industrial Area Laocheng District Luoyang City China Tel:+8637965280222/333 Fax:+86-379-65280555, Zhonggou Industrial Park Laocheng District Luoyang Henan China Tel: 0086-379-65280222 333","","Phone Numbers: +8637965280222, +8637965280555, 00863796528022 --- Emails: ","China","2","San Juan, Puerto Rico, Tacoma, Wa","Panama Canal ?C Caribbean, Qingdao","940310, 940370","Office Furniture, Office Furniture Office Furniture Tax Mrn Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","3","24905","Interworld Customs Brokers Zone Libre De Comercio","61 Edificio No 6 Piso 1 Carretera 165 Km 2 4 Sector Pueblo"
"Manohecho Comercializadora International Ltda","Nit 830 099 341-3 Carera 33 No 19-12 Ph 571-2375150 Ctc Jorge Villamil, Tel 571-2375150 Ctc Jorge Cra 33 No 19-12 Nit 830 099 341-3","","Phone Numbers: 5712375150 --- Emails: ","Columbia","2","Baltimore, Md","Cartagena","940330","Wooden Furniture Furniture Wood Wrought Iron Bronze Clay Articles, Wooden Furniture Wooden Furniture Iron Clay","2","14117","Millenium Marine Corp","17 Wils Way Piscataway Nj 08854 Phone 732-5620600 Fax 732-5622828 New Jersey Ctc Catherine Padovani, New Jersey Ctc Catherine Padovani Phone 732-5620600 Fax 732-5622828 Piscataway Nj 08854 17 Wills Way"
